"VAR2","VAR3","SPCD","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Bark Weight","ST_BK_DW_MER","12",419,8.57828162291169,5,16.7,12.736907774367,22.1345151115678,0.148399364718068,0.465340876107222,7.12563200979604,17.4223823613297,1.12530103509205,12.7225650350216,0.888988795289988
"Merch Stem Wood Weight","ST_WD_DW_MER","12",419,8.57828162291169,5,16.7,26.8745925760552,12.1424456880454,-6.65767626905818,-6.31605503862839,19.4985780025197,11.2547353986005,2.70328914885106,27.655824836538,0.977550239527924
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","12",494,8.47085020242915,5,16.7,31.8376087744618,12.1172629822112,-8.11378479936409,-6.54385138106056,23.3716273412523,11.2819900476939,3.2349014525862,32.8239995568651,0.975405877618445
"Total Stem Bark Weight","ST_BK_DW_TOT","12",702,6.36367521367521,1,16.7,10.4937318444563,28.1199795656292,0.405773850239755,-0.0986250036470429,4.87953113651539,21.5746770983009,0.954645726488102,10.4941029445971,0.917138781218825
"Total Stem Wood Weight","ST_WD_DW_TOT","12",702,6.36367521367521,1,16.7,21.6057382517249,16.0549871161634,-3.18976487207285,-7.18360318204781,12.2937785222484,12.7666122112905,2.20229726912186,21.824700611611,0.985462786613536
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","12",795,6.41647798742138,1,16.7,26.2522192711648,17.1920780830742,-3.89523239249684,-7.04419890553829,15.3927825089912,13.2133054259261,2.67396156585928,26.5232909007916,0.983784238761718
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","746",704,7.52159090909091,1,23.8,90.6334767375542,17.266575529257,4.46814031764848,-0.382135316098925,48.1894756872491,12.9533933265098,7.36132114799227,90.6792322591816,0.971960252619937
"Total Stem Bark Weight","ST_BK_DW_TOT","746",1276,6.93048589341693,1,23.8,16.7843172710398,64.6850502919371,6.68210602321207,18.7939375983963,10.6237092220722,27.3628828847459,1.64687425975539,18.0594315720953,0.924172635308471
"Total Stem Wood Weight","ST_WD_DW_TOT","746",1276,6.93048589341693,1,23.8,45.5041637261663,13.6175024281387,-10.329484677253,-3.15453416016765,23.9097086377758,10.3871829955914,4.09116704142733,46.6444468311165,0.972922570371363
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","746",1401,6.81149179157744,1,23.8,47.3254927015497,14.0905341326943,-4.31566553767076,-0.646601844221068,25.2128601109349,10.2880925274095,4.33105473691444,47.5050374490843,0.980677783087769
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","95",1212,5.55973597359736,1,15.1,36.2320380497186,26.0430329178122,7.3502200152997,4.84901718564332,19.1528866566557,13.5863780065933,4.1710006768542,36.9554215199403,0.956511902147407
"Total Stem Bark Weight","ST_BK_DW_TOT","95",1757,5.42868525896414,1,15.1,4.01969043016573,60.2921653935812,0.65673624600869,11.1803960796802,2.35980678044596,20.6580295120697,0.510536328370903,4.07185674408209,0.928864796670698
"Total Stem Wood Weight","ST_WD_DW_TOT","95",1757,5.42868525896414,1,15.1,19.4146956520384,55.0854982219015,-7.54751384841574,-8.57468967697981,11.6894202260533,17.8262169265377,2.62246163193176,20.8250052070073,0.9675010373024
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","95",1854,5.43824163969795,1,15.1,20.9926671697143,50.8612041824932,-7.53631778007853,-6.82633040733243,12.3786814909867,15.9662181286675,2.76563970765659,22.2991134933646,0.970176875010831
"Merch Stem Bark Weight","ST_BK_DW_MER","95",1024,7.06650390625,5,15.1,4.63652074303143,18.7478775502399,0.606485628049548,4.81191538363641,2.93801955292023,14.2904281354642,0.527228908745619,4.67377320123005,0.891435699787994
"Merch Stem Wood Weight","ST_WD_DW_MER","95",1024,7.06650390625,5,15.1,22.8392332933639,30.7394920816773,-8.98174832525903,-7.96794043954571,15.468938461352,12.648644550596,2.86274712638666,24.5314690865881,0.950459912120399
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","95",1083,7.07119113573407,5,15.1,24.6263775002856,22.6590782380176,-9.22289710285404,-7.39998521851891,16.5585650126813,11.4929386741792,3.03378235313139,26.2861240892888,0.953765983755456
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","375",437,6.61327231121281,1,17.2,77.8569770234273,18.2910776515919,3.49741930908509,5.39012389336183,41.2500069564017,13.789264431244,7.3062673361783,77.8464490243563,0.964466717849583
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","94",448,6.96763392857143,1.1,22.7,284.13677508471,30.1298150011446,116.122783503673,8.48143835945188,125.075492353394,23.9350243261021,18.9112974350168,306.656157017707,0.589974537093684
"Merch Stem Bark Weight","ST_BK_DW_MER","94",582,8.98676975945017,5,22.7,27.5583108715836,30.5619215190091,13.7246639399889,21.359450793927,14.7960503149961,28.6702756573672,1.91545952243027,30.7655974005917,0.37243281895222
"Merch Stem Wood Weight","ST_WD_DW_MER","94",582,8.98676975945017,5,22.7,237.426514232768,28.5337619264338,108.961342284032,14.9920809639957,116.729352205031,24.5319962935626,15.5969571702139,261.049929676208,0.466624867159267
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","94",616,8.91948051948052,5,22.7,256.943743929173,27.6732044039281,116.235396311764,14.4197214051655,124.476684959541,23.6551982697808,16.8849181046313,281.821893105026,0.466650123657707
"Total Stem Bark Weight","ST_BK_DW_TOT","94",974,6.61447638603696,1,22.7,22.1545067140912,36.6625649307743,7.89626963530076,1.38290591041486,9.29993170842724,29.2170286349413,1.49482904716186,23.5089199603304,0.596599749404853
"Total Stem Wood Weight","ST_WD_DW_TOT","94",974,6.61447638603696,1,22.7,187.430072651921,36.5172415538701,61.608857169935,-7.8100147709088,71.7103874269593,30.1218829049255,11.9405834518774,197.20450203099,0.647756296702026
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","94",1029,6.57113702623907,1,22.7,202.731982402342,35.5950388340687,65.7722723648717,-7.6695863913647,76.7970898485452,29.2463704917021,12.9419206278492,213.040621855095,0.648923753113422
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","241",219,8.12054794520548,1.1,26.1,75.9908583697431,17.1323631151399,12.8195439931153,2.59979820056708,36.1813390200769,13.2935118897537,4.89226293371075,76.8933233722684,0.932932653352983
"Total Stem Bark Weight","ST_BK_DW_TOT","241",219,8.12054794520548,1.1,26.1,7.2482539413099,33.9146625608854,-0.598399429949514,6.13985256713779,4.01191483158532,22.6537165835035,0.558536888898624,7.25640208730593,0.934222479411823
"Total Stem Wood Weight","ST_WD_DW_TOT","241",219,8.12054794520548,1.1,26.1,32.1249624618589,19.2464414676158,0.0266801524041881,4.08168796012442,17.058637309165,12.7523821841028,2.45368434932241,32.0515449846823,0.97004998470041
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","241",219,8.12054794520548,1.1,26.1,35.3820756526989,17.979523017291,-0.571719277545323,3.08233729353546,18.5184660059307,11.691098507218,2.72034683237695,35.3058315565327,0.972431289074275
"Merch Stem Bark Weight","ST_BK_DW_MER","241",154,10.2642857142857,5.2,26.1,8.13950079556135,22.7174514084835,-1.99172987483445,-3.41761344356024,5.17695450331125,17.1216871117497,0.598128836440674,8.35393660041882,0.912848999116234
"Merch Stem Wood Weight","ST_WD_DW_MER","241",154,10.2642857142857,5.2,26.1,36.1057939294538,14.786680683464,-8.84833094482602,-4.30908123875196,23.8930283840869,12.037548503001,2.89591760009656,37.060169948278,0.957168289441578
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","241",154,10.2642857142857,5.2,26.1,39.8225341605159,13.9601033220176,-10.8400608196605,-4.64705950630364,26.2826867984528,11.5394668378503,3.23054580299476,41.1466100753023,0.960226493366036
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","261",318,9.73710691823899,1.1,32.3,163.898243739928,17.2773221650759,-7.01942992049848,1.78954606494201,75.5333380426961,12.1520704090395,9.13998233229538,163.790820880387,0.971511091323998
"Total Stem Bark Weight","ST_BK_DW_TOT","261",320,9.7075,1.1,32.3,26.872037775191,41.0349796506109,3.53029931165319,17.153439328705,13.9711673883471,27.179808076388,1.59326583735837,27.0612794390214,0.944826202061709
"Total Stem Wood Weight","ST_WD_DW_TOT","261",320,9.7075,1.1,32.3,110.766449176776,21.2550202856659,-14.0164111931027,3.40410548547881,54.4120229608653,14.4964151353337,6.28962723237287,111.477911607604,0.964028776834877
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","261",320,9.7075,1.1,32.3,113.666533233161,22.1783163838075,-10.4861118814495,4.84566956540746,57.3129948521615,14.7557588620515,6.59675279480578,113.972207433246,0.973273863189922
"Merch Stem Bark Weight","ST_BK_DW_MER","261",237,12.1409282700422,5,32.3,29.5655355679516,21.866851685518,4.06061617954639,7.98108205999383,17.2096315244108,17.4793095235493,1.71297731619614,29.7812226640463,0.934452719148945
"Merch Stem Wood Weight","ST_WD_DW_MER","261",237,12.1409282700422,5,32.3,120.681373404582,14.9215978178821,-19.1235742810021,-2.72624258751528,67.8261605866183,11.431257208755,6.79726470741096,121.935448205589,0.956349497500175
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","261",237,12.1409282700422,5,32.3,123.964119561621,13.9540163763281,-15.0629581014557,-1.6079836223504,71.1082597264258,10.4208945977821,7.08581947898629,124.61603247041,0.967656026396548
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","371",269,10.5345724907063,1.1,27.7,385.809598553523,18.4380305760312,-85.1847133646776,-3.9391314427332,193.843933095391,14.7870306433972,21.5144653599926,394.400988268747,0.91680509878847
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","97",138,8.82246376811594,1.1,21.6,102.31754392802,19.9145992526784,41.7985867877451,12.886305615492,74.5897531779447,18.5575060266661,9.34634392844915,110.182304410108,0.951510300357275
"Merch Stem Bark Weight","ST_BK_DW_MER","97",105,9.74285714285714,5,21.6,11.7028603798645,23.0035533280488,5.59110215119798,17.4327806793328,9.23826268164872,24.7632866171337,1.01550890965563,12.9194818981263,0.844844688190346
"Merch Stem Wood Weight","ST_WD_DW_MER","97",105,9.74285714285714,5,21.6,71.7904699711268,17.9527926686867,20.2887800997297,7.3640779810262,48.172168844604,14.9158153087028,6.22586020381902,74.2726173322643,0.938898175591671
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","97",124,9.83387096774194,5,21.6,80.9654512874241,16.6250457639498,31.6246040660068,8.47313845452155,56.7897866606684,14.6274108559867,6.94052583223393,86.617860287476,0.93328009949311
"Total Stem Bark Weight","ST_BK_DW_TOT","97",129,8.57519379844961,1.1,21.6,10.7761880149477,23.697092400622,4.40733660394691,14.3800602618867,7.74271803360728,23.0109221519124,0.943693436917463,11.6039062713867,0.887999068201914
"Total Stem Wood Weight","ST_WD_DW_TOT","97",129,8.57519379844961,1.1,21.6,65.527232494346,19.7284569628115,12.5646581703618,4.44910329593893,39.206687331506,14.8333821770116,5.82631360730653,66.471072060827,0.955348047417208
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","97",149,8.76912751677852,1.1,21.6,73.7614537425641,18.2955233291965,21.4191668314075,5.49212942435099,46.2869541540886,14.1560642786553,6.4159446749935,76.5703444649651,0.953190303692127
"Total Stem Bark Weight","ST_BK_DW_TOT","371",215,9.58651162790698,1.1,27.7,50.3155569265951,47.1744004981327,-5.82670776703324,8.15748308360988,24.0744348768831,31.4862650974153,2.692043834022,50.5354395592891,0.848272578978766
"Total Stem Wood Weight","ST_WD_DW_TOT","371",215,9.58651162790698,1.1,27.7,177.712463673933,26.1392012225649,29.2582936832285,7.07134126790818,88.2991757672004,16.764446297778,8.99752971734422,179.696621489021,0.956095268152107
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","371",215,9.58651162790698,1.1,27.7,182.062000893414,25.7699723114123,23.4315859161953,6.10704400298307,92.023770485177,15.6762996350872,9.41122495202371,183.143226150323,0.96488478622628
"Total Stem Bark Weight","ST_BK_DW_TOT","318",283,8.59752650176678,1.2,32.8,41.245307556928,55.467387128586,-2.65403976436422,22.1033118025312,18.2829215997349,37.7808190087362,2.49220356308083,41.2578247373481,0.876865637148205
"Total Stem Wood Weight","ST_WD_DW_TOT","318",283,8.59752650176678,1.2,32.8,166.12149617184,15.4149568666119,3.2675793009608,-4.38032047535009,64.4021537850911,12.5683940137677,8.19253291027814,165.859925706459,0.976653702697489
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","318",291,8.49381443298969,1.2,32.8,170.157488564584,16.2721360566295,0.526539985553517,-2.22468493383859,66.5070377438592,11.7174187954069,8.72347457286257,169.865686210301,0.979373710102249
"Merch Stem Bark Weight","ST_BK_DW_MER","746",870,8.65333333333333,5,23.8,18.9851617989881,72.4664729462228,7.87426597630667,16.4158539442915,13.1859420616165,24.5385557621546,1.74652723198283,20.5432747760162,0.906782974354515
"Merch Stem Wood Weight","ST_WD_DW_MER","746",870,8.65333333333333,5,23.8,50.2185336669701,12.5005055347407,-17.0228049484672,-6.403817191689,32.4149621842785,11.0359421807069,4.6131253834402,52.9979082139137,0.966047422446555
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","746",931,8.66390977443609,5,23.8,53.6749139902768,12.1360620887529,-10.0354810525723,-3.69014769565659,33.7851444209997,9.76067298798068,4.83237488180067,54.576668583529,0.975345419852882
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","125",428,8.7588785046729,1.1,26.8,84.4436253536624,12.3876961055265,-7.09184802755266,0.128163782218264,40.7496216362249,9.45147894866518,5.46057314936268,84.6425401135247,0.981543317358631
"Merch Stem Bark Weight","ST_BK_DW_MER","125",386,9.84507772020725,5,26.8,8.64052133113831,16.8300234562937,-3.27589589573533,-10.1969129970505,5.15321033037784,15.5162029346615,0.66559976840079,9.23020512818573,0.916585457662971
"Merch Stem Wood Weight","ST_WD_DW_MER","125",386,9.84507772020725,5,26.8,72.9827836952006,13.5797924817381,7.2436306193568,0.736989951202253,39.9573661454985,10.7866204747847,4.78582202625629,73.2472368903221,0.971454759552246
"Total Stem Bark Weight","ST_BK_DW_TOT","125",480,8.526875,1,26.8,8.32495885162499,19.0662640301072,-2.84706450319009,-9.60448514334973,4.49551003588396,16.4714349396418,0.640857525156148,8.790126897557,0.926819690255776
"Total Stem Wood Weight","ST_WD_DW_TOT","125",480,8.526875,1,26.8,68.3832593542889,17.4767570029211,5.98752331288406,0.310697537467806,34.4129370233486,12.7932800915422,4.5257489161055,68.5738898257817,0.974924775519396
"Merch Stem Bark Weight","ST_BK_DW_MER","129",296,13.1462837837838,5,32,29.8664750263924,28.3303913163869,3.61738331240772,7.98526412717662,17.8046009944602,20.1199046447395,1.52433128208278,30.0346176541447,0.937298421267311
"Merch Stem Wood Weight","ST_WD_DW_MER","129",297,13.140404040404,5,32,134.674037093686,11.7709338158894,-16.0868155610802,-0.841460411942542,75.2532855029371,9.16957797698363,6.56555959169888,135.406108569033,0.976720661266455
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","129",296,13.1462837837838,5,32,145.71278991148,10.9626945483636,-12.5173917583967,-0.453693190219212,82.0235610342498,8.62785989964431,7.02881001167222,146.00401287943,0.978927010933559
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","71",299,7.00903010033445,1,17.5,60.8617333859502,28.9188328991053,30.431118220025,16.4453325561889,43.687987659389,20.807845228211,6.76332489844529,67.9545074542479,0.952509340421501
"Merch Stem Bark Weight","ST_BK_DW_MER","71",249,8.59076305220884,5,17.5,5.15880263193167,19.8201168495712,-0.0702323859740031,-0.564232825120202,3.65781777783319,15.1953727514695,0.523189918273115,5.14891218442132,0.918045792686252
"Merch Stem Wood Weight","ST_WD_DW_MER","71",249,8.59076305220884,5,17.5,52.4408095564068,18.2916877878103,24.9794317499321,6.35875457130396,38.8816970876568,14.634562698517,5.26083425524815,57.9910871266241,0.924587031317425
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","71",316,8.17721518987342,5,17.5,50.4313671198376,16.8751051387804,19.5766400079825,3.60244759815172,34.6689006471231,13.0341238359063,5.00666741627418,54.0233202768725,0.93782228375201
"Total Stem Bark Weight","ST_BK_DW_TOT","71",442,6.12941176470588,1,17.5,4.22808257884542,28.7551412760759,0.579349632286771,6.43148689482848,2.49259213313193,18.1148216373792,0.458559511107368,4.26284920064062,0.949502298841302
"Total Stem Wood Weight","ST_WD_DW_TOT","71",442,6.12941176470588,1,17.5,44.4316282825146,31.3916355592245,21.2726101589984,10.2703453174422,27.2934247461872,19.0702654983677,4.69616904847815,49.2161262979109,0.947774034928698
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","71",581,5.80636833046472,1,17.5,41.5070606573302,27.899105094257,18.4728178666272,9.10635573311434,24.3157520997377,17.0727771778466,4.44142401130941,45.3995131017883,0.95488597654598
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","741",215,8.47720930232558,1,20.9,117.477560144999,57.0526741670028,39.9682321634058,7.3496845851094,73.4053833483749,22.8335704417362,9.969339554543,123.831523161722,0.944126031158005
"Merch Stem Bark Weight","ST_BK_DW_MER","741",166,10.1572289156627,5,20.9,22.623129882997,90.5722358815724,11.9727545024212,28.326666856725,16.4625954289052,33.4589425055348,1.96682899346385,25.5356552171497,0.782155705400107
"Merch Stem Wood Weight","ST_WD_DW_MER","741",166,10.1572289156627,5,20.9,74.9717146770094,99.1490492287692,-10.3341146807687,2.97211727363521,47.8101372827944,21.0874771274807,5.93001466710477,75.4565566394642,0.953392180225328
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","741",166,10.1572289156627,5,20.9,89.8007238444937,96.2732226226388,1.63863982165245,6.19172892029354,56.0681000969015,19.819157229545,6.99630037612907,89.5448256801737,0.94981504096141
"Total Stem Bark Weight","ST_BK_DW_TOT","741",216,8.47268518518518,1,20.9,21.4149360963524,84.6457414871573,10.9461621282061,25.4134988336771,14.4868922986782,36.2789051754584,1.91183149632114,24.006141038701,0.825876275341042
"Total Stem Wood Weight","ST_WD_DW_TOT","741",216,8.47268518518518,1,20.9,69.2864179754496,89.6347412075198,-5.51957514569925,-1.68873617931202,38.9833012862368,23.0339902574059,5.47377855439807,69.3458606546642,0.961784950992515
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","741",216,8.47268518518518,1,20.9,82.859529661128,87.2377862451704,5.42658698250688,2.3496546769194,46.6058981537107,21.7253649234015,6.53166765821188,82.8454213950826,0.958839997517104
"Merch Stem Bark Weight","ST_BK_DW_MER","375",334,8.08652694610779,5,15.4,11.7933334604115,23.4325237540237,0.533250017341421,2.4138317798001,7.45162623982927,18.1667471960205,1.13742582571021,11.7877332162615,0.87303329352644
"Merch Stem Wood Weight","ST_WD_DW_MER","375",334,8.08652694610779,5,15.4,47.8547947138725,14.3862234750046,-14.6165908841988,-6.7104023776999,29.6548614111925,12.2515568733862,4.6074070649053,49.9686859454373,0.93893374526895
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","375",398,8.06256281407035,5,15.4,54.2334848355166,14.119740889386,-16.5192559271463,-6.27826164179235,34.4579049663363,11.917087081647,5.36177366080072,56.628319469662,0.940913108538034
"Total Stem Bark Weight","ST_BK_DW_TOT","375",555,6.05297297297297,1,15.4,10.0313814889757,32.7215394686736,1.47021237486077,13.7377913341001,5.68186237388824,25.5014954714139,1.057822428673,10.1296014820673,0.913831823702922
"Total Stem Wood Weight","ST_WD_DW_TOT","375",555,6.05297297297297,1,15.4,40.442539421232,19.1212376693554,-5.02261042932803,-0.541851712138664,19.4513016752399,12.595896628196,3.80427201505157,40.7170552121194,0.961988570836203
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","375",690,5.86144927536232,1,15.4,44.9793928120542,20.4216068512236,-4.92909855700007,0.900345662639543,22.0586929294763,13.2760436765031,4.36227534482153,45.216254765246,0.96462990395603
"Merch Stem Bark Weight","ST_BK_DW_MER","379",14,6.56428571428571,5.1,8.9,3.70233412018386,16.0379457630509,-1.51202067366004,-9.68838375865115,3.06800843057038,15.4311536298699,0.574401050569238,3.8748410514245,0.831560064936387
"Merch Stem Wood Weight","ST_WD_DW_MER","379",14,6.56428571428571,5.1,8.9,14.7587850427901,9.12573424936604,-19.3889400394711,-17.5767679529797,19.4228598437885,17.6148715300607,3.52380706152505,24.0456656462086,0.868482607016081
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","379",14,6.56428571428571,5.1,8.9,16.7976313256745,9.38365282462474,-20.9009607131312,-16.6376734394694,21.5467814527675,16.9494683217348,3.92496581219441,26.4358896446243,0.877272980229999
"Total Stem Bark Weight","ST_BK_DW_TOT","379",40,4.3,1,8.9,2.58908245547246,24.9507353778789,0.189795277294529,2.72832864369779,1.53641366484401,16.082365356656,0.402417587288522,2.56354959177461,0.942828743754214
"Total Stem Wood Weight","ST_WD_DW_TOT","379",40,4.3,1,8.9,10.851410233284,9.86218967097932,-6.58607950402646,-12.3281929012616,7.49673041572348,13.1629594962309,1.94170763567163,12.5771904526847,0.966764741548466
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","379",43,4.17674418604651,1,8.9,11.7869297554188,10.2337138975027,-5.94937233528671,-10.0871330873657,7.52502344708672,11.5795585333921,2.00614173927665,13.0803583349964,0.972007620052531
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","541",120,9.08833333333333,1.1,32.2,197.422758589375,23.3690811012554,-7.54054516917957,6.01268430218178,105.475189833544,17.5601184906295,13.4646003344033,196.742998732895,0.953236385088093
"Foliage","FOL_DW","541",89,9.15280898876405,1.1,32.2,5.78163332700482,224.771573067162,0.00418649339962182,69.4789764846615,4.07936469516105,96.8017480862134,0.49717034015644,5.74906200999741,0.707588580738039
"Merch Stem Bark Volume","ST_BK_CV_MER","108",2831,9.36863299187566,5,25.4,0.636291591594857,35.9040455019853,0.0100874292751979,10.299859745036,0.303387395392512,26.3361505900828,0.0437813582025009,0.636259171845487,0.777630184989887
"Merch Stem Wood Volume","ST_WD_CV_MER","108",2831,9.36863299187566,5,25.4,2.61647925637436,11.5779245860692,-0.15632441905866,-0.502572635001059,1.29408462068174,8.50856850110994,0.17683645559471,2.62068365299573,0.970573722664479
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","108",2832,9.36765536723164,5,25.4,2.58929908948683,10.9663807968644,-0.146309229957179,-0.441035489634218,1.32955043706701,8.09080746589051,0.179990098439335,2.59297295937861,0.974952519651422
"Stump Bark Volume","SP_BK_CV","108",3157,8.79499524865379,1,25.4,0.0345636521466354,62.6857022599729,-0.00331682689829382,16.3231236555664,0.0170405997667288,38.9873065787898,0.00299775731488426,0.034716984007655,0.54931532270389
"Stump Wood Volume","SP_WD_CV","108",10773,9.4498375568551,1,44.4,0.163569310686446,14.5243586943073,-0.0330116102881642,1.45308345960464,0.0802212764113971,11.2512555890348,0.0105403968547639,0.166859828287442,0.930761969774661
"Stump Wood+Bark Volume","SP_WDBK_CV","108",3158,8.79430018999367,1,25.4,0.12881395385522,14.8757061689479,-0.00668936280225828,3.77884339964764,0.0721344806056728,11.9854606573147,0.00989495981762276,0.128967158597322,0.930684889118321
"Total Stem Bark Volume","ST_BK_CV_TOT","108",3172,8.80829129886507,1,25.4,0.62656361209775,38.7648638649957,-0.00329707526637249,7.615686314475,0.292898832234554,25.4859557950406,0.0440783882520726,0.626473515725725,0.789164805068531
"Total Stem Wood Volume","ST_WD_CV_TOT","108",10788,9.45283648498332,1,44.4,3.22751374315356,9.2642192129749,0.00120937842457552,0.943917538137642,1.30936131952662,6.92630905950687,0.172884083954994,3.22736437813824,0.983264499991094
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","108",3173,8.8075953356445,1,25.4,2.42561059201766,9.13916677127131,-0.0822430441417423,0.0347113258823715,1.15198730678529,6.77331881059308,0.165823273908165,2.42662242555143,0.978815901859774
"Merch Stem Bark Weight","ST_BK_DW_MER","108",287,9.73693379790941,5,24,11.9786025006976,122.035818277057,2.29318356012067,17.7400025862091,7.24906252867537,29.2795973103803,0.94867214392635,12.1756172037586,0.776126907591243
"Merch Stem Wood Weight","ST_WD_DW_MER","108",287,9.73693379790941,5,24,118.256576913329,17.0359428502019,-5.49935759809325,-0.967882689922687,55.4719680817314,12.0861352302717,7.33105455473339,118.178399148584,0.921506362175313
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","108",318,9.80471698113208,5,24,119.547501742246,16.4215238270585,-4.15383137449302,-0.321620051693914,57.2274391262862,11.6131043274451,7.53189543695473,119.431642931296,0.931416061291023
"Total Stem Bark Weight","ST_BK_DW_TOT","108",444,7.37454954954955,1,24,10.1267930981961,98.6722564008077,1.00008091886313,6.51888046279647,5.14520372778023,27.2927067332298,0.833809098581666,10.1647000675667,0.856573231797934
"Total Stem Wood Weight","ST_WD_DW_TOT","108",444,7.37454954954955,1,24,101.045841425853,18.8723046556329,-11.2702123238429,-7.03861094379563,39.3030792537605,14.1537203142095,6.37443920722479,101.559261859966,0.939984624982913
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","108",487,7.47227926078029,1,24,102.722710292069,18.7443423772296,-11.2362208716424,-6.87501495254696,41.2812854417886,14.0939089387914,6.59986288447995,103.230521698125,0.947906800180809
"Merch Stem Bark Weight","ST_BK_DW_MER","371",145,12.8062068965517,5.1,27.7,58.2412541793579,36.7747963834571,-8.56268034690325,8.050590890227,33.0182324842447,26.7581920590432,3.07946642248803,58.6683030124473,0.804945669893973
"Merch Stem Wood Weight","ST_WD_DW_MER","371",145,12.8062068965517,5.1,27.7,206.642226853433,28.2960026367828,38.9271536550579,6.33444973712912,122.280934484565,14.9005099511255,10.3501998870538,209.575388552786,0.94076783259562
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","371",145,12.8062068965517,5.1,27.7,212.275323630064,26.6657336222753,30.3644733081546,5.45793099876488,126.834770547061,13.9734375135043,10.7999553831104,213.710201052244,0.952509124975234
"Sawlog Bark Volume","ST_BK_CV_SAW","108",1365,11.878021978022,9,25.4,0.864448501249737,36.913026099257,0.0367988496383626,11.2257378636914,0.456757579378184,27.5719796747656,0.0542161359959613,0.864914975711927,0.699315751303428
"Sawlog Wood Volume","ST_WD_CV_SAW","108",1365,11.878021978022,9,25.4,3.91958067853326,15.040941549836,-0.503491715170091,-1.33188940779818,2.33485754026354,10.6218885207601,0.25739659947176,3.95036220809692,0.945558385846459
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","108",1365,11.878021978022,9,25.4,3.92853596164082,14.3775004525618,-0.466692865531728,-1.16755684207821,2.41624235851498,10.2505684059894,0.264296092406538,3.9547301445617,0.952330138617939
"Total Stem Bark Weight","ST_BK_DW_TOT","90",47,6.6063829787234,1,13.3,4.2855491387576,27.0402467830736,3.18631950551539,32.2916187536517,3.86058817634546,33.7444145862107,0.644759982554238,5.30356473644104,0.923107918444859
"Total Stem Wood Weight","ST_WD_DW_TOT","90",47,6.6063829787234,1,13.3,18.8196017473836,17.9604233684779,-6.33371580624211,-8.40791175216276,10.5809375735923,13.3565195506157,2.01923624432317,19.6661556047791,0.983956037253472
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","90",47,6.6063829787234,1,13.3,20.2295136905028,16.5742999468403,-3.14739630072672,-3.19690915741193,11.7302553975851,12.2069071373882,2.13836278295272,20.2591272702564,0.986463259469513
"Merch Stem Bark Weight","ST_BK_DW_MER","90",29,8.83448275862069,5,13.3,4.4346529467182,23.1375938068194,3.7894484290039,24.1788399945295,4.67433439446665,26.4249659558756,0.635727151818568,5.7747660699172,0.88403415725957
