"VAR2","VAR3","REGION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Top and Branches","BRT_WDBK_DW_MER","Nevada",12,14.8916666666667,11,19.2,181.815706073788,30.2497986494226,-69.6431668774332,-20.3986290695371,79.0128985773229,26.1260669412849,13.7728434607084,187.489668390649,0.0926379359150645
"Merch Stem Bark Weight","ST_BK_DW_MER","Nevada",13,14.7461538461538,11,19.2,78.383248581856,26.2147451960322,-68.4011758916101,-31.6686708231956,83.159699747927,36.4155363244387,7.18986433776611,101.735167175351,0.349600191435679
"Merch Stem Wood Weight","ST_WD_DW_MER","Nevada",13,14.7461538461538,11,19.2,173.781829348044,20.8137519529319,-9.51454084927566,0.338265640431552,125.708461739758,16.0476763474363,10.9711480626458,167.235056795258,0.804974526489303
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Nevada",13,14.7461538461538,11,19.2,239.694773416036,20.1683120708805,-77.9157167408858,-8.68162181928652,181.672988064596,17.5273832739207,16.3326741185949,243.115069104478,0.764519832464947
"Stump Wood+Bark Weight","SP_WDBK_DW","Nevada",13,14.7461538461538,11,19.2,10.7476950036516,18.4374886621896,-5.25929310235614,-7.35233762984759,7.5114738367831,14.3203428167062,0.757537185468363,11.5882483772025,0.684184803650324
"Branches","BRT_WDBK_DW_TOT","Nevada",12,14.8916666666667,11,19.2,180.79768231449,34.2018594592758,-65.15892680113,-19.0129115916869,80.652920047729,29.7121230130623,13.5876981328549,184.958114658361,0.0878644429472076
"Total Stem Bark Weight","ST_BK_DW_TOT","Nevada",13,14.7461538461538,11,19.2,82.4301454180998,25.5994256268713,-73.6621877386581,-31.8109085980948,87.8830130467101,36.1427968606182,7.63485304532973,108.158103368519,0.334717416880881
"Total Stem Wood Weight","ST_WD_DW_TOT","Nevada",13,14.7461538461538,11,19.2,182.169243662688,20.5574625888138,-13.5854168775199,0.380456257452413,132.130991210542,15.9474244891696,11.540986677757,175.549012707212,0.805372183918476
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Nevada",13,14.7461538461538,11,19.2,251.371590151511,19.694992309565,-87.247604616178,-8.69112017843143,190.2620104022,17.083140050803,17.246521909635,256.786351582847,0.762055099167868
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Northeastern_States",418,8.40861244019139,1,32.2,147.800200651053,16.2951419522096,-17.4155643225168,-2.13884110107655,69.1710937812781,11.9849797021817,9.43757697961481,148.647033836846,0.978203921272968
"Top and Branches","BRT_WDBK_DW_MER","Northeastern_States",299,10.6464882943144,5,32.2,131.664681685957,48.1604024015283,17.0726444094589,22.1236532617985,70.498077251025,36.644200792407,8.51531698286698,132.548425241732,0.838053715862506
"Branches","BRT_WDBK_DW_TOT","Northeastern_States",518,9.39092664092664,1,32.2,221.851326379716,167.121369454824,-7.63298217134559,37.0347044951459,89.5254264479889,64.9139010730712,11.6524246916778,221.768478301098,0.841098673831865
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","Lake_States",1112,7.85035971223022,1.1,32.8,248.233995330766,17.1050318708091,-18.1798156127812,2.33966628759577,74.4819772065328,12.3438121658839,11.2478291423058,248.787476292145,0.98186374854061
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Lake_States",1263,7.72414885193983,1.1,32.8,231.504967506218,17.502878747751,-15.3017908051666,1.97909449273217,68.8039629988241,12.5274921632774,10.6149545517279,231.918650519693,0.981925008651429
"Stump Wood+Bark Weight","SP_WDBK_DW","Lake_States",1634,7.45483476132191,1.1,32.8,7.34286548665972,18.6742408222309,-1.36590094777362,-5.81994784286107,2.68649479613891,14.6737472346918,0.412360853597744,7.46661647616043,0.954014379969739
"Total Stem Bark Weight","ST_BK_DW_TOT","Lake_States",1594,7.50909661229611,1.1,32.8,23.4966623607866,29.7027136191544,2.19522790242723,12.4918753394486,10.1102980545671,23.1171554795339,1.53818207365923,23.5916470511841,0.953998429017171
"Total Stem Wood Weight","ST_WD_DW_TOT","Lake_States",1594,7.50909661229611,1.1,32.8,121.193216936511,16.3661015953049,-1.08815315450491,0.163931006566522,37.5223010807152,11.181826367905,5.70639837680378,121.160082049386,0.980461782066559
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Lake_States",1634,7.45483476132191,1.1,32.8,125.473758345786,15.8617522171161,0.953952214838993,1.42025811738971,40.3837694141729,11.076223023901,6.11263726548873,125.438985219654,0.982841253095947
"Top and Branches","BRT_WDBK_DW_MER","Lake_States",835,10.0246706586826,5,32.8,198.352823064895,44.9749939938263,-17.1026876491703,21.0011741989413,69.1111382143699,33.6770046894244,8.83126971956107,198.97041480704,0.942731140473671
"Merch Stem Bark Weight","ST_BK_DW_MER","Lake_States",1072,9.58535447761194,5,32.8,27.0866075494444,24.2264323064173,2.05295890140956,6.9936557496382,13.0667662415724,18.7707290210228,1.67801194739732,27.1516950075729,0.95006006345945
"Merch Stem Wood Weight","ST_WD_DW_MER","Lake_States",1072,9.58535447761194,5,32.8,141.515352995613,14.8921815904293,-3.32510582707908,-1.14879916279571,51.2062616345945,10.2844991957024,6.46141385045617,141.488409196383,0.979055598188471
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Lake_States",1096,9.52472627737226,5,32.8,146.399583652574,13.8061939662543,-1.44002078168674,-0.143301427759562,54.3197173220393,9.68360817352642,6.85238157030363,146.339865533248,0.981605806422331
"Merch Stem Bark Weight","ST_BK_DW_MER","ID_and_Western_MT",259,10.627027027027,5,30.2,27.1804941781555,33.5492055816863,1.76788046622694,5.84579130601998,14.9959551333139,23.1536651825288,1.70154995769971,27.1855151785242,0.926179399732373
"Merch Stem Wood Weight","ST_WD_DW_MER","ID_and_Western_MT",259,10.627027027027,5,30.2,102.461735029399,15.2506066466536,-4.47558017834741,1.66154220962838,54.2991163211298,11.9974873199109,6.50293092781563,102.361631350059,0.967039759768313
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","ID_and_Western_MT",411,11.1394160583942,5,41.3,170.430197748122,14.7868117549175,8.62391257545646,1.63469809195445,72.4642045685057,10.8699296426914,8.46974794242589,170.441050041441,0.965226794099872
"Stump Wood+Bark Weight","SP_WDBK_DW","ID_and_Western_MT",471,10.2070063694268,2.1,41.3,16.8361904284944,37.1962116412308,-2.07645409284764,13.1714412144313,5.54156838043728,26.2917714601876,0.666872847198641,16.9460068912144,0.775628348225543
"Total Stem Bark Weight","ST_BK_DW_TOT","ID_and_Western_MT",290,9.88827586206897,2.1,30.2,28.1413732789006,35.0808250242528,1.49977104243324,8.14904585002945,14.6923065915744,24.659613440599,1.74073726455709,28.1328168930876,0.924099199966944
"Total Stem Wood Weight","ST_WD_DW_TOT","ID_and_Western_MT",290,9.88827586206897,2.1,30.2,107.513741528967,16.5119820360057,-6.10446564256675,2.78352807583837,55.1783880296511,13.0767081435824,6.79571308536458,107.50167343847,0.965666268214462
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","ID_and_Western_MT",471,10.2070063694268,2.1,41.3,160.775171570427,15.8019732278907,1.61119149414071,2.33313069089676,68.6980964327436,12.0427249036808,8.35581369245329,160.612488176656,0.970473155060945
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","ID_and_Western_MT",347,9.71844380403458,2.1,30.2,184.894989455912,17.1554297564381,-2.00379100291312,3.89920864933618,83.4169474003483,12.7420085106185,10.3523796460037,184.639251296913,0.957526785171007
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","ID_and_Western_MT",354,9.6954802259887,2.1,30.2,174.669749418913,16.4142730770866,-4.20599969966819,3.12906881691966,77.7294269226482,12.3346455994325,9.69303384877085,174.473570224679,0.959227881415932
"Top and Branches","BRT_WDBK_DW_MER","ID_and_Western_MT",295,10.8735593220339,5,30.2,70.809184816378,44.5326954965532,-1.28920735032268,13.9551647571044,43.755028379798,32.6539320099605,4.74150556657481,70.7008224913562,0.798334277553821
"Branches","BRT_WDBK_DW_TOT","ID_and_Western_MT",354,9.6954802259887,2.1,30.2,62.823121076196,73.9558564314835,1.95794593325712,23.6670076832067,37.2710557557543,46.4717994308571,4.28250865007726,62.7648715297919,0.812286429416968
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","Northern_and_Eastern_UT",80,9.53625,1.5,27.1,137.712962778188,14.8919958749546,-26.7559332789468,-2.43864082404105,75.2430238093475,12.3036461654569,8.80000578459296,139.440594273367,0.967679138437154
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Northern_and_Eastern_UT",80,9.53625,1.5,27.1,119.246392987478,15.5551141428627,-24.0071284014503,-3.1421018320683,64.0229389130124,12.2254161969248,7.63674663387858,120.906154419869,0.972571277290526
"Foliage","FOL_DW","Northern_and_Eastern_UT",93,8.89354838709678,1.2,27.1,30.4104252455406,56.4934345353089,-2.48013569638887,9.05291832308245,14.3076602691185,37.7808805433664,1.77271269283291,30.3479985431162,0.685778153687653
"Merch Stem Bark Volume","ST_BK_CV_MER","Northern_and_Eastern_UT",62,10.791935483871,5.1,27.1,0.851935425910151,23.6370900803884,0.0969990192077912,-4.32362754467425,0.430205828599464,19.9594382190417,0.0475997030368621,0.850585930576343,0.916742441317827
"Merch Stem Wood Volume","ST_WD_CV_MER","Northern_and_Eastern_UT",62,10.791935483871,5.1,27.1,2.21892112579507,13.125192681561,-0.949716682892925,-1.41842702571083,1.38679039198285,8.91085851079704,0.160113110488871,2.39711486170865,0.988258161408301
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Northern_and_Eastern_UT",62,10.791935483871,5.1,27.1,2.00784219648973,12.4859274719587,-0.852717663685133,-1.80088264193506,1.47064271718183,9.06919148017607,0.159554111484973,2.16645669950641,0.992438776423486
"Sawlog Bark Volume","ST_BK_CV_SAW","Northern_and_Eastern_UT",40,12.965,9,27.1,1.01853349292839,23.3931999221196,0.223152779143024,0.779035617342656,0.558098983572825,18.3591262414644,0.0541530138983842,1.0301807497477,0.903339072542354
"Sawlog Wood Volume","ST_WD_CV_SAW","Northern_and_Eastern_UT",40,12.965,9,27.1,2.87306146697317,10.9477067468747,-1.71102767827395,-6.54626487652975,2.25256842423486,10.1670758651385,0.218353201066332,3.31296481327533,0.981154837044239
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Northern_and_Eastern_UT",40,12.965,9,27.1,2.6868785516729,10.4974339566962,-1.48787489913093,-6.00795377911732,2.31832895226047,9.96851502755485,0.214689948590929,3.04180952035425,0.987541767711721
"Stump Bark Volume","SP_BK_CV","Northern_and_Eastern_UT",76,9.39078947368421,1.5,27.1,0.0496898422374481,282.328747685664,-0.0389669679245211,0.0814106516233544,0.0441058187481536,74.336135120604,0.00521044563760333,0.0628889267719617,0.8130168412735
"Stump Wood Volume","SP_WD_CV","Northern_and_Eastern_UT",76,9.39078947368421,1.5,27.1,0.180618658694475,13.3768425879751,-0.110852058040239,-10.2314246734267,0.122199215687455,14.1361259113804,0.0149981417483805,0.210907627472995,0.93543685626
"Stump Wood+Bark Volume","SP_WDBK_CV","Northern_and_Eastern_UT",76,9.39078947368421,1.5,27.1,0.209795477691581,12.8143571088198,-0.149819025964761,-14.084131060032,0.157059470249877,16.1095622581096,0.0186226087816218,0.256672455763078,0.928483133164237
"Total Stem Bark Volume","ST_BK_CV_TOT","Northern_and_Eastern_UT",76,9.39078947368421,1.5,27.1,0.757334995754007,29.2164031895498,0.0147855628162312,-15.324895543558,0.374400335253803,26.0332998154899,0.0448774516399948,0.752481305612177,0.934158803497021
"Total Stem Wood Volume","ST_WD_CV_TOT","Northern_and_Eastern_UT",76,9.39078947368421,1.5,27.1,2.13609308487402,9.97594246752435,-0.845566838457047,-2.68127583578573,1.17925356970382,8.03801666395646,0.148199313619848,2.28425893255905,0.989283221409711
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Northern_and_Eastern_UT",76,9.39078947368421,1.5,27.1,1.94545570920979,10.4403812275439,-0.830781275640816,-4.59620843162933,1.28126990490183,8.82502565007584,0.149996505161518,2.10361485825397,0.99283535100126
"Top and Branches","BRT_WDBK_DW_MER","Northern_and_Eastern_UT",66,10.8833333333333,5.1,27.1,64.3478925487924,27.7828162293816,-29.756595971487,-5.74221946082055,47.4273557879962,23.4543089727093,5.0614445729604,70.4511826639114,0.877507306060441
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Northern_and_Eastern_UT",66,10.8833333333333,5.1,27.1,77.0033058512294,12.2557140495763,7.62219516388258,3.22172091886804,46.8175003880577,10.2780925806834,4.87557497467619,76.7969135055733,0.97932768460221
"Stump Wood+Bark Weight","SP_WDBK_DW","Northern_and_Eastern_UT",80,9.53625,1.5,27.1,10.5498599359354,23.139445406342,-5.4108576191554,-13.0752791308621,5.63106480154294,20.3543945712309,0.632318349290766,11.7976981032013,0.80705036586673
"Branches","BRT_WDBK_DW_TOT","Northern_and_Eastern_UT",80,9.53625,1.5,27.1,58.2244661007043,35.6186027362382,-21.435511428224,-1.72469155619115,38.2240612691238,28.0708555489051,4.48079157257163,61.7024594099999,0.896861099817601
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Northern_and_Eastern_UT",80,9.53625,1.5,27.1,80.3022907809518,15.7116912829421,-2.57161697322633,-1.31770420294588,41.2121277037252,12.0534595709234,4.84242696174649,79.8402492150242,0.979201563545496
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Western_WY_and_Western_CO",1762,12.0536322360953,5.2,30.3,3.92141912309542,10.3926427911798,-0.896859402210823,-2.23825823738242,2.18733225853641,8.44799993865932,0.23380096835262,4.0215864297478,0.969033298862897
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Western_WY_and_Western_CO",1301,13.4767870868563,9,30.3,4.65168009767253,12.6463545556648,-1.40470907808366,-3.43468289435616,2.93865938616321,10.3936573082226,0.282560166800255,4.85743794662151,0.959925357565089
"Stump Wood+Bark Volume","SP_WDBK_CV","Western_WY_and_Western_CO",1769,12.0245901639344,4.4,30.3,0.241627950699553,20.0321657920941,0.0853681127310387,13.6052425685684,0.182967157731805,19.8784363646275,0.017251643616587,0.256200658148768,0.901057527499024
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Western_WY_and_Western_CO",1769,12.0245901639344,4.4,30.3,3.92150420812358,9.4643261912039,-0.699807750233805,-0.941944110153211,2.13077580099767,7.51210876109129,0.228163505126723,3.98236524998945,0.971349842127954
"Merch Stem Bark Volume","ST_BK_CV_MER","Plains_States",248,13.470564516129,6.6,25,1.62379232816397,42.2216965120816,1.16651728867973,31.1846645167577,1.43325835932007,38.8454387300588,0.124766351455435,1.99670534851915,0.478509762158751
"Merch Stem Wood Volume","ST_WD_CV_MER","Plains_States",248,13.470564516129,6.6,25,3.63385492922609,10.4501126021034,-1.6938871557058,-4.69751766581841,2.86742948704199,9.36560546060929,0.253878019522268,4.00261286808629,0.961323037253505
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Plains_States",474,11.9158227848101,5.2,38.1,4.66069765561873,12.9441582699873,-0.103681753239475,1.51934559205616,2.22916322489149,9.50972697991262,0.22284797298599,4.65693303820136,0.97199264987305
"Sawlog Bark Volume","ST_BK_CV_SAW","Plains_States",228,13.9324561403509,9,25,1.6448789411003,43.6132987634833,1.156017830725,30.4544344309481,1.43360963677645,38.9487057804053,0.122370893520423,2.00752015479846,0.458545578619355
"Sawlog Wood Volume","ST_WD_CV_SAW","Plains_States",228,13.9324561403509,9,25,3.87525037906025,12.6690347065919,-1.91023904992522,-5.02970756147347,3.22123202783672,11.2358632250152,0.274316417077432,4.31285429998663,0.955225162679641
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Plains_States",334,13.7467065868263,9,38.1,5.63626441210389,15.5051051347636,-0.592679228527929,-0.248744665742931,3.11789055103616,11.1123512127025,0.270463092677839,5.65894274453437,0.963461162275499
"Stump Bark Volume","SP_BK_CV","Plains_States",248,13.470564516129,6.6,25,0.081283303787022,56.4185749462593,0.0400471802712383,28.1560757402479,0.0669096566157307,45.1989226385503,0.00591750093590398,0.0904660770237724,-0.168456819603438
"Stump Wood Volume","SP_WD_CV","Plains_States",248,13.470564516129,6.6,25,0.316144702947348,15.2309271576814,-0.117280971573416,-6.60794177489976,0.190077640290783,13.8531211402281,0.0190163297489968,0.336599592230926,0.816410360249436
"Stump Wood+Bark Volume","SP_WDBK_CV","Plains_States",476,11.9329831932773,5.2,38.1,0.41611778444716,19.0818814701096,-0.0411934748939463,1.85866852054181,0.162338561041762,13.7192230585649,0.0189194325129718,0.417716583316199,0.862113096775563
"Total Stem Bark Volume","ST_BK_CV_TOT","Plains_States",248,13.470564516129,6.6,25,1.70106996419435,41.2237649122141,1.22905697601761,30.9179947700536,1.51242450235729,38.6705254019956,0.131664282681595,2.09584163860133,0.453290069905898
"Total Stem Wood Volume","ST_WD_CV_TOT","Plains_States",248,13.470564516129,6.6,25,3.65368243487626,9.79120182732015,-1.74566533332017,-4.5019550569244,2.87752980142381,8.77825380365757,0.255486557639204,4.04263708288086,0.962904726455307
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Plains_States",476,11.9329831932773,5.2,38.1,4.73448608613156,11.7676182726146,-0.0248454212909901,2.15668258206973,2.22306492377456,8.70580531150616,0.224031163033262,4.72957553121284,0.972974991666237
"Merch Stem Bark Volume","ST_BK_CV_MER","Western_WY_and_Western_CO",1686,12.0110913404508,5.2,30.3,1.78198579947697,40.7879664551093,0.101412467505439,8.3086756659466,0.943906244476365,25.3464560569485,0.100249728658595,1.78434145889429,0.831405009634924
"Merch Stem Wood Volume","ST_WD_CV_MER","Western_WY_and_Western_CO",1686,12.0110913404508,5.2,30.3,3.97623548078979,12.0019170642049,-1.02889884558757,-2.50410321816172,2.10507447456147,9.67944076252033,0.23098148889254,4.1060569824189,0.955668937269106
"Sawlog Bark Volume","ST_BK_CV_SAW","Western_WY_and_Western_CO",1239,13.4373688458434,9,30.3,2.03042070873804,41.0424565557181,0.073527193789281,7.94115055203887,1.151600401083,26.8525931249016,0.110910896191701,2.03093257772428,0.812181965625818
"Sawlog Wood Volume","ST_WD_CV_SAW","Western_WY_and_Western_CO",1239,13.4373688458434,9,30.3,4.65206337704442,14.2446190591212,-1.52790320943112,-3.75432058434074,2.77034104487344,11.5827636921594,0.274001155222569,4.89476402049412,0.944732294452649
"Stump Bark Volume","SP_BK_CV","Western_WY_and_Western_CO",1691,11.989414547605,4.4,30.3,0.0977671486509859,49.9301034471703,-0.00215630867604546,15.2047847558866,0.0628684484974687,36.7060573621616,0.00629785515844563,0.0977620197216894,0.78572626965961
"Stump Wood Volume","SP_WD_CV","Western_WY_and_Western_CO",1778,12.4046119235096,4.4,40.6,0.307345759787775,22.4386474084021,0.0384942025982242,14.2289130035566,0.18999938308119,21.7041179140564,0.0181473014059544,0.309661253287608,0.901056539501398
"Total Stem Bark Volume","ST_BK_CV_TOT","Western_WY_and_Western_CO",1691,11.989414547605,4.4,30.3,1.84275805923344,39.6478685691588,0.119947416485348,8.90124600675049,0.98588609072004,24.9462057741533,0.104477333194206,1.84611389464785,0.833641655025566
"Total Stem Wood Volume","ST_WD_CV_TOT","Western_WY_and_Western_CO",1778,12.4046119235096,4.4,40.6,4.65249999735589,11.6481130236196,-1.09273039461205,-1.64126442260015,2.37120948483043,9.09941823385055,0.254837737437036,4.77782813887292,0.972697861227205
"Merch Stem Bark Volume","ST_BK_CV_MER","Southern_and_Western_UT",281,14.9629893238434,5,38.9,2.7929157276584,39.4854736338626,-0.21376076353753,7.13259788427053,1.6137120035135,25.2905921408319,0.136190888110525,2.79612456313823,0.899988878012149
"Merch Stem Wood Volume","ST_WD_CV_MER","Southern_and_Western_UT",281,14.9629893238434,5,38.9,6.36524371984023,12.9572125000775,-1.72986561021101,-4.35113005974542,3.95166533986436,10.9006915004882,0.314982300171313,6.58517854147425,0.974976975172608
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Southern_and_Western_UT",530,14.5458490566038,5,38.9,8.23133572056151,11.7474721910992,-1.40471456991634,-4.09451185896735,4.38215709589706,9.93533460406135,0.369264370591234,8.34267770902654,0.968631628593824
"Sawlog Bark Volume","ST_BK_CV_SAW","Southern_and_Western_UT",245,16.0697959183673,9,38.9,2.96737312023452,43.054221851089,-0.239628750479176,7.43265045000589,1.79088113060256,26.9536719440644,0.142743641265009,2.97099060239909,0.892515294657301
"Sawlog Wood Volume","ST_WD_CV_SAW","Southern_and_Western_UT",245,16.0697959183673,9,38.9,6.88889719228241,15.1030681127382,-1.93472969490953,-4.0937126647914,4.56141450138899,12.1907510896094,0.344396950219884,7.14187523463379,0.97176242471537
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Southern_and_Western_UT",445,15.9222471910112,9,38.9,9.08349434610957,13.5857614550111,-1.59271562080858,-3.99341295458211,5.26913718710934,11.2428260917278,0.411629079753082,9.21201374007948,0.963587933150113
"Stump Bark Volume","SP_BK_CV","Southern_and_Western_UT",300,14.2293333333333,1.5,38.9,0.145364772309638,53.8430140161868,-0.0491203730847912,5.04849998928102,0.101105544875014,39.8825834307756,0.00816234839970684,0.153209959501746,0.755732008325051
"Stump Wood Volume","SP_WD_CV","Southern_and_Western_UT",300,14.2293333333333,1.5,38.9,0.21303316062275,17.0851624284206,-0.0559517725572285,-3.49322281069287,0.158704516520265,14.4978851172183,0.0131055479723557,0.219914645454696,0.960372507417665
"Stump Wood+Bark Volume","SP_WDBK_CV","Southern_and_Western_UT",553,14.0882459312839,1.5,38.9,0.355683943378485,15.833101813517,-0.184214769519337,-9.32186288071691,0.253402610116271,15.3414085213427,0.0209757598930245,0.400271628537712,0.910405356087812
"Total Stem Bark Volume","ST_BK_CV_TOT","Southern_and_Western_UT",300,14.2293333333333,1.5,38.9,2.78550211070182,38.5587938256755,-0.24086795707296,5.03406262820386,1.58141623610309,24.7818470071683,0.136850296244189,2.79126780778431,0.904710037031168
"Total Stem Wood Volume","ST_WD_CV_TOT","Southern_and_Western_UT",300,14.2293333333333,1.5,38.9,6.26055663723565,12.9420388521189,-1.59646766665641,-4.28038012347275,3.72771622932763,10.7528918913837,0.30781753084677,6.45078521220643,0.976899418342177
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Southern_and_Western_UT",553,14.0882459312839,1.5,38.9,8.15374782205145,11.4140601527737,-1.45700250148233,-4.2373807682697,4.27169186416572,9.6290017530477,0.366621073615877,8.27564114255721,0.970433725723616
"Merch Stem Bark Volume","ST_BK_CV_MER","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,0.835335372097581,17.2102524745991,-1.07895624395018,-18.3816676524567,1.16246396877496,22.8425503888233,0.0945316244390918,1.31239274741253,0.475976044396835
"Merch Stem Wood Volume","ST_WD_CV_MER","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,2.58272707017755,7.26477401496035,1.36643390996017,5.39409499334319,1.63786539497598,6.2915968450636,0.175887564359478,2.68393832371599,0.938523326317774
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,2.66720613512014,7.19373890263413,0.287477666009997,1.15886572728016,1.78514966484322,5.58295077643722,0.158779806063888,2.40288040947371,0.963495819490841
"Sawlog Bark Volume","ST_BK_CV_SAW","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,0.811393479660833,16.1686812152597,-1.07776909790863,-19.6861507955316,1.12472968407649,22.6625392872474,0.0930878185444322,1.29933588093136,0.522026923864181
"Sawlog Wood Volume","ST_WD_CV_SAW","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,2.72157246842652,8.57523438238379,0.962122974153436,2.7922982517662,1.50305644982425,5.61924513315253,0.17025616005595,2.61748848671998,0.942845000881528
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,2.86179819234968,7.67364981055138,-0.115646123755198,-1.18196979485342,1.98061438670295,5.94107701975972,0.170024918705137,2.56228123767246,0.959739782811152
"Stump Bark Volume","SP_BK_CV","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,0.0344234731197342,27.099918198707,0.00822807961239192,9.28064329113663,0.0241422610036937,16.0760395844718,0.00326576396207427,0.0318697614582838,0.707080239194359
"Stump Wood Volume","SP_WD_CV","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,0.158426685405766,4.13589384943314,0.411388800494049,44.4125783598599,0.411388800494049,44.4125783598599,0.0314740296117937,0.435109132162103,-0.349911105573017
"Stump Wood+Bark Volume","SP_WDBK_CV","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,0.135867307017438,6.25681605587936,0.419616880106441,37.8947702440344,0.419616880106441,37.8947702440344,0.0322255370745865,0.436859549698985,-0.0285480409681105
"Total Stem Bark Volume","ST_BK_CV_TOT","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,0.87845188484476,17.8076892040403,-1.09063899084008,-17.3140586182926,1.20018249440654,22.6707091594398,0.0970775789331375,1.34418584263134,0.482071181346997
"Total Stem Wood Volume","ST_WD_CV_TOT","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,2.66026211173092,6.94062407707447,1.79504590937705,7.22955367043406,1.87010724696292,7.46720988112896,0.19724169643289,2.98056796924011,0.929106072697083
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Eastern_WY_and_Eastern_CO",5,14.36,10.4,17.3,2.70333402977374,7.17755368886503,0.704406918536963,2.83530424431932,1.75275258676085,5.61825352058188,0.166914920604305,2.51845210558171,0.962450009464419
"Merch Stem Bark Volume","ST_BK_CV_MER","Southern_NM_and_Southern_AZ",1114,17.8648114901257,5,48.7,4.10163840962177,24.6356314069462,0.124489640124967,4.89223393733359,2.60059548502179,18.5244294534046,0.17167281837013,4.10168666339346,0.950617793971814
"Merch Stem Wood Volume","ST_WD_CV_MER","Southern_NM_and_Southern_AZ",1114,17.8648114901257,5,48.7,8.7473554639679,14.1152926521085,0.218826234492272,0.87788655577829,5.13713842758422,10.5354647907447,0.339465813601011,8.746166389494,0.979763993433924
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Southern_NM_and_Southern_AZ",1118,17.8241502683363,5,48.7,9.21406463592701,10.7011167259331,0.342550053148133,0.50051992674614,5.29974253750413,7.98050672595597,0.35440478570189,9.21631105067694,0.986244224080275
"Sawlog Bark Volume","ST_BK_CV_SAW","Southern_NM_and_Southern_AZ",1030,18.7535922330097,9,48.7,4.24622094032248,24.2637656346371,0.0413469705272255,3.43688176971478,2.75022064465318,18.221915848979,0.175897755601051,4.24436056559612,0.94785780728792
"Sawlog Wood Volume","ST_WD_CV_SAW","Southern_NM_and_Southern_AZ",1030,18.7535922330097,9,48.7,9.16061199594317,17.4725199737454,0.118295130266266,0.828902393437575,5.5998272550725,11.5670842998288,0.357064739806721,9.15692815549608,0.978248099550544
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Southern_NM_and_Southern_AZ",1030,18.7535922330097,9,48.7,9.73647789175043,13.0771052445367,0.159642100793492,0.0259174924391552,5.87791520226604,9.01308708039937,0.378255972004752,9.73305961510187,0.984919196033077
"Stump Bark Volume","SP_BK_CV","Southern_NM_and_Southern_AZ",1206,16.7451077943615,1,48.7,0.255787430590491,25.6395189258807,-0.151744754129834,-16.0630572787914,0.185015554749971,24.927662169453,0.0132392995779433,0.297320414092928,0.803906349942974
