"VAR2","VAR3","SPCD","DIVISION","DIVISION_DESCRIPTION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Total Stem Bark Volume","ST_BK_CV_TOT","743","210","WARM_CONTINENTAL_DIVISION",328,10.5484756097561,1.5,23.7,1.21601281616267,63.5929558970765,-2.16383077868018e-05,25.4674876281106,0.913341270327374,48.228213749093,0.0988882382070351,1.21415772325981,0.631298201215689
"Total Stem Wood Volume","ST_WD_CV_TOT","743","210","WARM_CONTINENTAL_DIVISION",513,10.2801169590643,1.3,23.7,2.63774061493003,10.8306496600287,0.000358512069544073,0.929472570812764,1.60574016655182,7.89630635006027,0.196340590491667,2.6351684879356,0.966869937667105
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","743","210","WARM_CONTINENTAL_DIVISION",355,10.3233802816901,1.5,23.7,2.70033176788451,9.47023605229938,-0.11959280553955,0.285382002009083,1.57562059144694,6.82907913859813,0.195276141312631,2.69917651101134,0.975502496720324
"Sawlog Bark Volume","ST_BK_CV_SAW","743","210","WARM_CONTINENTAL_DIVISION",147,13.4517006802721,11,23.7,1.257635940647,55.2713592447069,-0.0872897865151969,13.6459741661362,0.986555208272937,39.6395269215569,0.0899467804522105,1.25638694467501,0.521793766141972
"Sawlog Wood Volume","ST_WD_CV_SAW","743","210","WARM_CONTINENTAL_DIVISION",184,13.2516304347826,11,23.7,4.34496293345066,18.0982123273344,-0.933283067344292,-1.25588235289001,3.22750022927453,13.1150741714168,0.311502489257261,4.4325070254534,0.9065978053344
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","743","210","WARM_CONTINENTAL_DIVISION",149,13.4302013422819,11,23.7,4.72843243306723,16.6358874953101,-1.24888534054315,-2.60607073316755,3.56160275862932,12.3892079848943,0.339089436218945,4.87521627057284,0.914506348037096
"Merch Stem Bark Volume","ST_BK_CV_MER","746","210","WARM_CONTINENTAL_DIVISION",1154,9.76802426343154,5,23.8,1.00132128026302,56.2880512164934,0.0194274425882209,14.9514327928373,0.602084866135679,32.5824274826962,0.0786214322536991,1.00107586589627,0.775500011232898
"Merch Stem Wood Volume","ST_WD_CV_MER","746","210","WARM_CONTINENTAL_DIVISION",1311,9.75713196033562,5,23.8,2.14127106080165,19.8390326672947,-0.0298156465766427,0.639713462483755,1.29100105625278,8.82319574719833,0.166060099078495,2.14066189915055,0.970591971637806
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","746","210","WARM_CONTINENTAL_DIVISION",1179,9.76251060220526,5,23.8,2.25735322389237,10.2584142218769,-0.0974367841109574,-0.418481120786209,1.35739146256056,7.6741506511504,0.169934930448582,2.25849850555287,0.975974977927016
"Stump Bark Volume","SP_BK_CV","746","210","WARM_CONTINENTAL_DIVISION",1295,9.07220077220077,1.1,23.8,0.0626069539597451,62.408468075869,-0.0121991568463751,4.31660015663576,0.032198343588252,37.9642709585619,0.00456742695032042,0.0637606725971353,0.550563388405294
"Stump Wood Volume","SP_WD_CV","746","210","WARM_CONTINENTAL_DIVISION",1796,9.44927616926503,1.1,23.8,0.176495061657923,17.4794116553941,-0.0641079215603985,-2.3533221016688,0.106428703605595,13.9481431524989,0.0154082995700509,0.187731158884869,0.858123798923229
"Stump Wood+Bark Volume","SP_WDBK_CV","746","210","WARM_CONTINENTAL_DIVISION",1326,9.05882352941176,1.1,23.8,0.172675366794126,15.1165937653768,-0.0546343119628488,-1.71910142517846,0.0978755084745266,12.0130243122836,0.0143514179982297,0.181050280529969,0.899021815503559
"Total Stem Bark Volume","ST_BK_CV_TOT","746","210","WARM_CONTINENTAL_DIVISION",1296,9.07739197530864,1.1,23.8,0.99857009932158,53.3937081282435,-0.000233743416048359,13.172224992678,0.576202214585935,30.6129851317984,0.0789090884284632,0.998184801535286,0.793119743029097
"Total Stem Wood Volume","ST_WD_CV_TOT","746","210","WARM_CONTINENTAL_DIVISION",1825,9.42049315068493,1.1,23.8,2.04349471021937,9.98375297309378,-0.00179213355735929,0.478731433838809,1.22413830576519,7.4841989157956,0.15840006954925,2.04293555800139,0.974355077672474
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","746","210","WARM_CONTINENTAL_DIVISION",1327,9.06390354182366,1.1,23.8,2.12544943524698,8.47704894561185,-0.0887717166640584,-0.218631577912089,1.17419398091572,6.38007508140686,0.157111021864937,2.12650215082547,0.980688096070417
"Sawlog Bark Volume","ST_BK_CV_SAW","746","210","WARM_CONTINENTAL_DIVISION",390,13.2482051282051,11,23.8,1.35137560625931,55.6342494960476,0.00268032967731171,17.4076734762313,0.938230242328595,35.4988572180179,0.0919073840594155,1.34964462291258,0.678404342017699
"Sawlog Wood Volume","ST_WD_CV_SAW","746","210","WARM_CONTINENTAL_DIVISION",466,13.0989270386266,11,23.8,3.74690008021858,15.7332268673521,-0.785232105045089,-0.92285287682341,2.80531353986635,12.2478806724176,0.266933273164456,3.82435909690767,0.906362523478097
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","746","210","WARM_CONTINENTAL_DIVISION",398,13.2424623115578,11,23.8,4.22567564585905,15.0576976721129,-0.896705792550513,-1.00849379362562,3.20130956968764,11.8991431893189,0.298749465382462,4.31457422927542,0.914351145191875
"Merch Stem Bark Volume","ST_BK_CV_MER","833","210","WARM_CONTINENTAL_DIVISION",332,14.5831325301205,5,31.9,2.27963192462948,54.2913830180758,0.0258547093888301,16.6397456353541,1.45276863646239,35.6597839430844,0.119053419367731,2.27634298855581,0.75116009955579
"Merch Stem Wood Volume","ST_WD_CV_MER","833","210","WARM_CONTINENTAL_DIVISION",395,13.6278481012658,5,31.9,6.5294335384487,15.6196466649677,0.0568481619163122,3.05827368617876,3.6874092683936,11.4940556403469,0.324129062987318,6.52141097686943,0.965048165913758
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","833","210","WARM_CONTINENTAL_DIVISION",342,14.3830409356725,5,31.9,7.07694132519305,15.4034497720076,0.0319006803466939,2.19421550395595,4.26653303078425,10.8496635273724,0.357327275163401,7.06665934972764,0.967338782503175
"Sawlog Bark Volume","ST_BK_CV_SAW","833","210","WARM_CONTINENTAL_DIVISION",233,17.3527896995708,11,31.9,2.59472375370531,54.4239197235464,-0.0605834698726468,15.4128967297143,1.82036666297213,36.7086061036365,0.129729928567278,2.58985838859664,0.662034778827703
"Sawlog Wood Volume","ST_WD_CV_SAW","833","210","WARM_CONTINENTAL_DIVISION",241,17.2157676348548,11,31.9,8.79536168316652,17.2652157672413,-1.01761045755399,-1.011126817696,6.10097280654856,13.5045617363955,0.444362723510732,8.83588869456769,0.932638717834823
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","833","210","WARM_CONTINENTAL_DIVISION",234,17.334188034188,11,31.9,9.27301854499483,16.8989612696272,-1.1134817914456,-0.999853234208721,6.63444248507964,13.1378468031101,0.477173465832291,9.31993781201001,0.938835116721632
"Stump Bark Volume","SP_BK_CV","833","210","WARM_CONTINENTAL_DIVISION",357,13.8456582633053,2,31.9,0.211782424141729,64.7739695548276,-0.0183562076203594,21.1236005209383,0.0845463706425891,41.8840056654326,0.00886815794133249,0.212280734530823,0.437273765947555
"Stump Wood Volume","SP_WD_CV","833","210","WARM_CONTINENTAL_DIVISION",573,12.599127399651,2,31.9,0.74549327568961,33.0354540180563,-0.192791897426865,7.73502704512601,0.384080092328259,24.7872848344088,0.0392467043995446,0.769388735738192,0.805298411545342
"Stump Wood+Bark Volume","SP_WDBK_CV","833","210","WARM_CONTINENTAL_DIVISION",367,13.6792915531335,2,31.9,0.875213974886471,26.4768779088352,-0.335115134834441,0.0383398811938235,0.512700620636808,21.4260285314024,0.0472318005707354,0.93606327955357,0.794946459554735
"Total Stem Bark Volume","ST_BK_CV_TOT","833","210","WARM_CONTINENTAL_DIVISION",357,13.8456582633053,2,31.9,2.32525461454178,54.8248247123619,-0.000591665444128838,17.4206065420296,1.43170713343669,35.3004424190958,0.121078438989772,2.32199574702532,0.767391066042289
"Total Stem Wood Volume","ST_WD_CV_TOT","833","210","WARM_CONTINENTAL_DIVISION",573,12.599127399651,2,31.9,6.08692194972104,13.585851945007,0.0168277659950469,3.51436853993448,3.29861823300633,10.6582648107514,0.30715882064827,6.08163146120116,0.969494220018793
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","833","210","WARM_CONTINENTAL_DIVISION",367,13.6792915531335,2,31.9,6.94981989953268,12.8336722431134,-0.323139457903308,1.9975800682193,4.15534710532625,9.97539414013583,0.35682910290198,6.94786356550941,0.971517029468547
"Merch Stem Bark Volume","ST_BK_CV_MER","951","210","WARM_CONTINENTAL_DIVISION",242,12.4012396694215,5,26.4,1.93164956656881,75.9592004424504,-0.0200555933196257,24.2375447322635,1.35169696049882,48.5059801627223,0.123040450694684,1.92775875139397,0.771508679752363
"Merch Stem Wood Volume","ST_WD_CV_MER","951","210","WARM_CONTINENTAL_DIVISION",249,12.5401606425703,5,26.4,4.61105991913075,13.2629645786628,-0.104971397690896,1.15078295494774,2.8005467886687,9.97606485853057,0.266087711328829,4.60298854241828,0.973957413723637
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","951","210","WARM_CONTINENTAL_DIVISION",267,12.1771535580524,5,26.4,4.24324266032329,11.1638676347832,-0.137277511929356,0.524095581355829,2.53740027275592,8.37411599609301,0.248108263558316,4.23751324802863,0.981648086211189
"Sawlog Bark Volume","ST_BK_CV_SAW","951","210","WARM_CONTINENTAL_DIVISION",138,15.6,11,26.4,2.22205944842159,70.6785352718385,0.0219610321500178,23.7472920925104,1.71729403857187,45.4915066833363,0.129177927075646,2.21410278544737,0.701606143501761
"Sawlog Wood Volume","ST_WD_CV_SAW","951","210","WARM_CONTINENTAL_DIVISION",142,15.6169014084507,11,26.4,6.17528446955973,15.1250869295524,-1.31303384733596,-1.77070489291147,4.5331706208093,11.4221148990668,0.361524287542399,6.29203034756335,0.949318173411184
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","951","210","WARM_CONTINENTAL_DIVISION",148,15.425,11,26.4,6.06955365496775,13.7911968932734,-1.24351011324023,-1.56996884896498,4.52544802274736,10.4641734616784,0.360373764237321,6.17550674489519,0.960916045436155
"Stump Bark Volume","SP_BK_CV","951","210","WARM_CONTINENTAL_DIVISION",258,11.8472868217054,1.7,26.4,0.0631641799113253,90.7330544370656,0.0183718907518193,40.682830880204,0.0455000379152571,53.4157402280099,0.00448259687592824,0.0656641149134974,0.630877131040651
"Stump Wood Volume","SP_WD_CV","951","210","WARM_CONTINENTAL_DIVISION",280,12.3164285714286,1.7,26.7,0.339113324899607,20.2106209754716,-0.0833555076525718,0.285155629098825,0.206476596695847,16.1496602143732,0.0202395518398127,0.34861910616547,0.892701865415982
"Stump Wood+Bark Volume","SP_WDBK_CV","951","210","WARM_CONTINENTAL_DIVISION",287,11.5801393728223,1.7,26.4,0.309726478227399,17.6992354313712,-0.0436731657430738,2.02012085053988,0.179992966063226,14.2113024266991,0.0186467182794394,0.31225563908149,0.91344723267894
"Total Stem Bark Volume","ST_BK_CV_TOT","951","210","WARM_CONTINENTAL_DIVISION",258,11.8472868217054,1.7,26.4,1.92302597324073,73.7160252741213,-0.00162116785819368,22.9234415242698,1.31798971580103,46.5796008619195,0.123834972237927,1.91929624514275,0.783919881154668
"Total Stem Wood Volume","ST_WD_CV_TOT","951","210","WARM_CONTINENTAL_DIVISION",280,12.3164285714286,1.7,26.7,4.63915581977136,12.5970857794595,0.0107393080463931,1.44163105314307,2.80288079504175,9.59915981465914,0.265600243544051,4.63087665569749,0.976028010181014
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","951","210","WARM_CONTINENTAL_DIVISION",287,11.5801393728223,1.7,26.4,4.08367861811305,9.80392448252612,-0.141468287911995,0.383473285507971,2.36079795578072,7.57644593982035,0.236824567084674,4.07901192704365,0.984035568270424
"Merch Stem Bark Volume","ST_BK_CV_MER","105","210","WARM_CONTINENTAL_DIVISION",862,8.8407192575406,5,19,0.66190607201994,54.378671185019,0.00942150407775179,22.4362987325653,0.417858591056667,41.3465991196006,0.0594282404599376,0.661589112261767,0.669538596629976
"Merch Stem Wood Volume","ST_WD_CV_MER","105","210","WARM_CONTINENTAL_DIVISION",1147,8.73801220575414,5,19,1.71527596533782,15.2147781837358,-0.0518419542118933,0.858176671160538,1.03443388249307,11.3191822913515,0.149155831758816,1.71531166957877,0.958596803754791
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","105","210","WARM_CONTINENTAL_DIVISION",908,8.82984581497797,5,19.9,1.91770294569062,14.1572768922585,-0.157432609460797,-0.324643508900323,1.14932037438073,10.5558638688251,0.164708962124253,1.92310150827809,0.960794730239336
"Sawlog Bark Volume","ST_BK_CV_SAW","105","210","WARM_CONTINENTAL_DIVISION",375,11.0608,9,19,0.848679101891791,52.4319595402839,-0.0426941324791109,10.6978470471211,0.574334148254682,34.8385986179785,0.0666094444567934,0.84862142542363,0.48690206846944
"Sawlog Wood Volume","ST_WD_CV_SAW","105","210","WARM_CONTINENTAL_DIVISION",509,11.090373280943,9,19,2.67302770024246,18.7482238530695,-0.12530361234338,2.80969504852196,1.84637769309532,14.0995121784278,0.213621772178313,2.67333884907787,0.909593923200883
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","105","210","WARM_CONTINENTAL_DIVISION",388,11.0909793814433,9,19.9,3.04056115364392,18.1903841203435,-0.264223906861388,1.43386435568354,2.11637277091542,13.7233496034869,0.240946480501057,3.04811401544586,0.913051868831046
"Stump Bark Volume","SP_BK_CV","105","210","WARM_CONTINENTAL_DIVISION",901,8.65726970033296,2.8,19,0.0619701520144918,45.792995777864,-0.0334938279221977,-11.0143598222387,0.044351261918362,37.9117231880276,0.00669666332324332,0.0704121721417388,0.255756941201235
"Stump Wood Volume","SP_WD_CV","105","210","WARM_CONTINENTAL_DIVISION",1438,8.99429763560501,2.8,19.4,0.140254974898957,17.6880796780782,-0.0223909970578048,-0.103413935254558,0.083611315691527,13.6612717143839,0.0120510276455474,0.141982868680723,0.863637294028684
"Stump Wood+Bark Volume","SP_WDBK_CV","105","210","WARM_CONTINENTAL_DIVISION",947,8.65575501583949,2.8,19.9,0.10858619434043,14.155481106644,-0.0290148675140024,-2.82216145481408,0.0709927604642233,11.1962123927699,0.0107376064478975,0.112340434756009,0.909666900045344
"Total Stem Bark Volume","ST_BK_CV_TOT","105","210","WARM_CONTINENTAL_DIVISION",904,8.65907079646018,1.4,19,0.704396086516103,50.0226500996412,0.000967580013977478,21.4429412511506,0.449241899275955,39.7126243097022,0.0639138793167383,0.704007044024148,0.668017666767135
"Total Stem Wood Volume","ST_WD_CV_TOT","105","210","WARM_CONTINENTAL_DIVISION",1462,8.94199726402189,1.4,19.4,1.8253229668484,12.0764905930003,-0.00370397276647901,0.814800862057115,1.08331600942423,9.26544625506498,0.151553285975063,1.82470236396504,0.960871505724853
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","105","210","WARM_CONTINENTAL_DIVISION",950,8.65747368421053,1.4,19.9,1.86147861770868,10.906593391347,-0.0579512442917597,0.427721110518779,1.06273479681891,8.34026189269183,0.155522503649787,1.86140095477412,0.965460286714253
"Merch Stem Bark Volume","ST_BK_CV_MER","125","210","WARM_CONTINENTAL_DIVISION",1382,10.9973950795948,5,26.8,0.968666737505758,47.6618044868318,0.0454253798741464,13.7914577163184,0.643433183718319,30.9180568667322,0.0720131556289766,0.969381121589009,0.827838813651095
"Merch Stem Wood Volume","ST_WD_CV_MER","125","210","WARM_CONTINENTAL_DIVISION",1535,10.8696416938111,5,26.8,2.2927018814467,11.4760517569662,-0.050443245327338,-0.344621543621794,1.49632983953042,8.28072169245244,0.164506641500319,2.29250998253035,0.985380417640249
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","125","210","WARM_CONTINENTAL_DIVISION",1401,10.9861527480371,5,26.8,2.31400999168034,9.43095801585205,-0.0791640788891357,-0.471856544771633,1.42718519073674,6.61652024316439,0.163231728340562,2.3145382214461,0.988069167930954
"Sawlog Bark Volume","ST_BK_CV_SAW","125","210","WARM_CONTINENTAL_DIVISION",1005,12.5178109452736,9,26.8,1.05012707134862,45.1826588568175,-0.000341027630795938,10.6784248468301,0.721291315010318,28.4955040850897,0.0731386259846005,1.04960454544338,0.797748568745696
"Sawlog Wood Volume","ST_WD_CV_SAW","125","210","WARM_CONTINENTAL_DIVISION",1088,12.5318933823529,9,26.8,2.91745474185288,11.4623981013328,-0.466324440308134,-1.38738352144165,2.09301454919144,8.66403416783963,0.206027957295375,2.95316398897449,0.975272374734983
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","125","210","WARM_CONTINENTAL_DIVISION",1014,12.5218934911243,9,26.8,2.91231280904225,10.1306314597306,-0.536921135294242,-1.82703117042113,2.07185411126591,7.54469818348292,0.209159415874313,2.95998069923222,0.980136459200544
"Stump Bark Volume","SP_BK_CV","125","210","WARM_CONTINENTAL_DIVISION",1408,10.8473721590909,1.1,26.8,0.075047567063617,105.92353105871,-0.0573051452689136,-18.5410441693506,0.0664819121897402,42.9010010099593,0.00731536489495519,0.0944034792734326,0.325436396277712
"Stump Wood Volume","SP_WD_CV","125","210","WARM_CONTINENTAL_DIVISION",1666,10.9001200480192,1.1,27.6,0.168500589463408,13.7710274568246,-0.0233089269276645,-1.07826550568643,0.0925937556130508,10.7318750009245,0.0111985478738766,0.170055027676135,0.92337208027654
"Stump Wood+Bark Volume","SP_WDBK_CV","125","210","WARM_CONTINENTAL_DIVISION",1429,10.8291812456263,1.1,26.8,0.142096201917033,11.7414389008955,-0.0579486454463781,-5.15184817072144,0.0954506536372375,10.0549567364962,0.0112031798227813,0.153412015226333,0.94254899195212
"Total Stem Bark Volume","ST_BK_CV_TOT","125","210","WARM_CONTINENTAL_DIVISION",1410,10.8529078014184,1.1,26.8,1.0165689658597,46.2879967184511,-0.000692859762316273,12.5210060039717,0.678156123795106,30.5943168158133,0.076231158650756,1.01620865267116,0.826940908774737
"Total Stem Wood Volume","ST_WD_CV_TOT","125","210","WARM_CONTINENTAL_DIVISION",1720,10.7519186046512,1.1,27.6,2.52575894030156,9.68899229958771,-0.00220698377492119,0.608236987936078,1.49447596151595,7.22483593668226,0.166380064543453,2.52502556580142,0.984665617603057
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","125","210","WARM_CONTINENTAL_DIVISION",1431,10.8346610761705,1.1,26.8,2.26887662400657,8.04148313478585,-0.0239417162812743,0.113118653215307,1.36704590385871,5.64691115227978,0.158498578700768,2.26821008626505,0.989163264309175
"Merch Stem Bark Volume","ST_BK_CV_MER","375","210","WARM_CONTINENTAL_DIVISION",524,9.42328244274809,5,18.2,0.523498618992694,39.4964883213958,-0.0167271101553495,7.41090871686139,0.334370128142799,22.6551118100908,0.0485712079336401,0.523266282674208,0.834002340887412
"Merch Stem Wood Volume","ST_WD_CV_MER","375","210","WARM_CONTINENTAL_DIVISION",643,9.23094867807154,5,18.2,1.72169974994092,11.5065487708366,-0.178549129161517,-0.385252971330866,1.11806609784991,8.81329164704747,0.146255591706238,1.72960104917919,0.965206891515704
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","375","210","WARM_CONTINENTAL_DIVISION",564,9.37464539007092,5,18.2,1.78409985217193,10.7500632104877,-0.326299890104829,-1.67140627726436,1.24560342754267,8.43713325467132,0.15897774637192,1.81213693246496,0.971971787215589
"Stump Bark Volume","SP_BK_CV","375","210","WARM_CONTINENTAL_DIVISION",545,9.19724770642202,1.8,18.2,0.0310929297666701,NA,0.0109442346003494,Inf,0.0239449423813773,Inf,0.00301463992367553,0.0329358871451467,0.550535303497401
