"VAR2","VAR3","DIVISION","DIVISION_DESCRIPTION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Branches","BRT_WDBK_DW_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",158,10.8594936708861,1.2,31.8,72.5931821559655,48.9639015980736,8.67697159097917,28.0804106242501,42.334612862241,41.5918580439474,4.26783886490331,72.8814582471542,0.914879296362625
"Total Stem Bark Weight","ST_BK_DW_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",117,11.2145299145299,1.2,31.8,27.6552904950518,31.9066169687618,5.0745975199528,13.3729332739884,17.0038904528073,25.7298901829083,1.65862297036319,28.0005312668149,0.946886074645045
"Total Stem Wood Weight","ST_WD_DW_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",117,11.2145299145299,1.2,31.8,93.1093714595913,19.2034045522797,12.4825253333451,2.95598507761137,46.9688900704173,13.8374284897788,4.65640170816449,93.5471615847193,0.988826977012707
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",215,9.72325581395349,1.2,31.8,145.165857540346,21.136514465565,-28.0607969739363,-4.7602799955508,73.4603893720463,17.0700948722062,9.00603834896507,147.521252644467,0.968104414057928
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","M240","MARINE_REGIME_MOUNTAINS",387,11.6581395348837,1.6,43.5,422.668190920955,21.0975949791084,23.1128532253907,5.47959624223626,196.357047518253,15.5811934081129,17.1824170797502,422.754041765413,0.973266344938798
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","M240","MARINE_REGIME_MOUNTAINS",226,15.6845132743363,3.3,43.5,505.383148711464,19.5861546360781,8.75020972173535,2.12981559748359,283.117578290015,14.4219128089518,20.5761657482366,504.339717865661,0.969784662585298
"Foliage","FOL_DW","M240","MARINE_REGIME_MOUNTAINS",408,12.5333333333333,1,86.9,33.4076728112636,692.134636253621,-1.27109560875272,91.9820464201082,17.4567474714101,109.682330062633,1.57733497773837,33.3909091617116,0.883570208020337
"Top and Branches","BRT_WDBK_DW_MER","M240","MARINE_REGIME_MOUNTAINS",217,16.1612903225806,5,43.5,237.540435252572,82.8265776899885,-28.0091122370641,30.1888173278999,107.742558934344,50.6949976115665,8.98702758550598,238.641873095367,0.616544132114294
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","M240","MARINE_REGIME_MOUNTAINS",370,15.0194594594595,5,43.5,376.955703206226,20.0403957507522,12.0488537773681,1.717491243183,202.127972656771,14.4644583317574,16.0599520872533,376.638732592648,0.970469422851344
"Stump Wood+Bark Weight","SP_WDBK_DW","M240","MARINE_REGIME_MOUNTAINS",284,15.080985915493,3.3,43.5,31.450679427698,21.8919940755567,-19.9961808952654,-18.8937853425389,20.5919637824879,23.7860873569725,1.58101984447035,37.2224338416741,0.667433882139453
"Branches","BRT_WDBK_DW_TOT","M240","MARINE_REGIME_MOUNTAINS",243,16.7432098765432,3.3,86.9,224.443995039255,1003.66614609423,13.1498261743809,132.389790315822,113.247014907634,150.437091885603,8.26636452738561,224.36737702013,0.844087721452267
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","M240","MARINE_REGIME_MOUNTAINS",435,13.3462068965517,1.8,43.5,367.100897549776,24.1318624213457,-33.0204815350152,1.55621316104199,186.93009047028,16.3712819016792,16.0643016062326,368.162492690491,0.972700528605707
"Foliage","FOL_DW","M260","MEDITERRANEAN_REGIME_MOUNTAINS",400,13.1665,1.2,57.3,65.8674907300471,121.917541438934,-1.01688460403338,30.9987878974597,29.8550770502126,54.2695425440294,3.01446934983282,65.7929637083866,0.730795324162994
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","130","SUBARCTIC_DIVISION",3718,7.01336740182894,1,23.4,105.843127298913,26.4565344252508,15.8827252853964,5.55931178930673,49.2474433832621,15.3350643537338,8.4270554354044,107.014089924105,0.935848488106804
"Merch Stem Bark Weight","ST_BK_DW_MER","130","SUBARCTIC_DIVISION",2718,8.38259749816041,5,21.3,12.69675553485,31.9694905155767,2.28268054827822,5.70184781197934,6.92181777058461,18.2186347413126,1.1194949544658,12.8980200219147,0.889927883360521
"Merch Stem Wood Weight","ST_WD_DW_MER","130","SUBARCTIC_DIVISION",2718,8.38259749816041,5,21.3,66.9861690063911,34.1535725066067,0.79393240329727,-3.24828814275488,32.8996582008264,13.7427467847911,5.3344807812423,66.9785507948552,0.911167894961681
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","130","SUBARCTIC_DIVISION",3039,8.30417900625206,5,21.3,70.7249861805754,29.7792441297443,1.03383333237984,-3.12182790863037,34.7124150053813,12.8132670442948,5.68486592434097,70.7209059447748,0.921103329894371
"Total Stem Bark Weight","ST_BK_DW_TOT","130","SUBARCTIC_DIVISION",4329,6.3988680988681,1,21.3,10.6077317718211,49.7728831031479,1.93227036856999,9.01604184555941,5.11138626833818,23.419824016228,1.00165304359162,10.7810782882011,0.91457796868618
"Total Stem Wood Weight","ST_WD_DW_TOT","130","SUBARCTIC_DIVISION",4329,6.3988680988681,1,21.3,54.6541191633437,44.8444590038446,0.724475034509103,-4.09377761044189,23.1011297576701,17.2521769500961,4.50888042844305,54.6526082735609,0.93950965161982
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","130","SUBARCTIC_DIVISION",4864,6.32541118421053,1,21.3,57.4507386302417,41.129962803552,1.4966320815526,-3.0360106900742,24.3512231293999,16.1882354118755,4.79707195600877,57.4643254727839,0.946422363003975
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",832,7.50949519230769,1,26,270.980752901046,24.1896711607052,-30.9717072363845,1.60259720594086,94.7498913175761,16.8238947955956,15.8152645943466,272.583119795028,0.884869956111098
"Merch Stem Bark Weight","ST_BK_DW_MER","210","WARM_CONTINENTAL_DIVISION",2719,10.1219198234645,5,32.3,26.2730096467246,28.9457495524038,1.52692760304199,7.04135432476793,13.2984496673942,21.2830645737776,1.67176536141933,26.3125193463362,0.887922848989902
"Merch Stem Wood Weight","ST_WD_DW_MER","210","WARM_CONTINENTAL_DIVISION",2720,10.1223897058824,5,32.3,95.6243415514046,16.2750652261449,-0.768243093915352,-0.894335107218283,51.4723926255299,11.8691509201716,6.17028829561566,95.609848470133,0.966546631345521
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","210","WARM_CONTINENTAL_DIVISION",2749,10.1025100036377,5,32.3,102.853572458094,15.4137546694421,1.05595224581146,-0.237959423814162,55.3528135674349,11.3075662710144,6.63843638452682,102.840284645402,0.970874430578272
"Total Stem Bark Weight","ST_BK_DW_TOT","210","WARM_CONTINENTAL_DIVISION",3842,8.0699635606455,1,32.3,23.4246730845723,36.2795744740856,1.70680535553422,11.5094901182555,10.6357483859515,25.8370407488971,1.55460857763758,23.4837321014899,0.902891810901247
"Total Stem Wood Weight","ST_WD_DW_TOT","210","WARM_CONTINENTAL_DIVISION",3843,8.07083008066615,1,32.3,84.6234983402203,19.6104014263052,1.33741800501025,0.851120037497361,39.7597081222087,13.6519433337082,5.59534484848171,84.6230567562268,0.971871877888383
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","210","WARM_CONTINENTAL_DIVISION",3949,7.96115472271461,1,32.3,89.8764142452906,18.9717217767792,3.12067527719638,1.55979843031541,42.5239604162799,13.2981114626678,6.01103431303177,89.9192022256687,0.975820214894477
"Total Stem Bark Weight","ST_BK_DW_TOT","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",494,7.31538461538462,1.1,26,26.7158601135438,59.6606233278735,2.68451198376297,15.4188520073433,9.40389852521526,33.1176024426669,1.56452936061355,26.8234780386305,0.8185218991918
"Total Stem Wood Weight","ST_WD_DW_TOT","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",494,7.31538461538462,1.1,26,167.919045475395,59.9435427753311,19.421339082622,2.92810532668383,50.2362723177938,19.3461341425465,9.42153751349056,168.869522681896,0.871654667766291
"Merch Stem Bark Weight","ST_BK_DW_MER","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",308,9.77272727272727,5,26,32.3377561670157,61.5514237069023,4.26346463564733,15.6651246683865,13.3237087858009,28.2329050699251,1.84695459634943,32.5655089904236,0.773183073391938
"Merch Stem Wood Weight","ST_WD_DW_MER","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",308,9.77272727272727,5,26,209.853984023999,72.3979101668945,36.4734260611483,7.30635523903055,76.6002828688087,19.1875433675824,11.7401909515664,212.664107560897,0.823883836821165
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","210","WARM_CONTINENTAL_DIVISION",2936,8.36386239782016,1,32.3,142.902505039878,18.8953740003824,0.657839301706416,1.74784104315877,65.1960719035516,13.5192463753548,9.1206287301515,142.879681112643,0.973638019726711
"Merch Stem Bark Volume","ST_BK_CV_MER","M130","SUBARCTIC_REGIME_MOUNTAINS",559,8.24508050089445,5,23,0.527138116998008,27.2421784731976,0.0375850539162078,11.1167633076011,0.252027637593642,21.1986958263656,0.0395916424000182,0.528005812820682,0.830264964864004
"Merch Stem Wood Volume","ST_WD_CV_MER","M130","SUBARCTIC_REGIME_MOUNTAINS",559,8.24508050089445,5,23,1.79957826969975,11.0297644923616,-0.0870426241913193,-0.970768124822738,0.866070066371604,8.52424071297755,0.128376238113882,1.80007361473248,0.984742475564335
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","M130","SUBARCTIC_REGIME_MOUNTAINS",642,8.35420560747663,5,23,1.80898264158428,10.1187321885553,-0.0588040091486704,-0.131733674583968,0.90218490437652,7.78357279552082,0.130538350823253,1.80852948121905,0.986412992518265
"Stump Bark Volume","SP_BK_CV","M130","SUBARCTIC_REGIME_MOUNTAINS",1004,5.99621513944223,1,23,0.0241927694077904,42.9089540826955,0.000612752188080854,17.5389705173876,0.0121835514628447,34.204360805296,0.00254296785486237,0.0241884807006131,0.719369786836503
"Stump Wood Volume","SP_WD_CV","M130","SUBARCTIC_REGIME_MOUNTAINS",5808,9.76914600550964,1,39.5,0.203253760913153,14.7827376105324,-0.0367680995446732,1.88114283395655,0.093427933345276,11.643904377581,0.0118855387479537,0.206535400128127,0.916293308592894
"Stump Wood+Bark Volume","SP_WDBK_CV","M130","SUBARCTIC_REGIME_MOUNTAINS",1133,6.12241835834069,1,23,0.0993956395276989,15.2877392793118,-0.00980787484388912,5.03153040715339,0.0405750198506427,12.6135070419766,0.00817602426879885,0.0998347023914656,0.955544156408324
"Total Stem Bark Volume","ST_BK_CV_TOT","M130","SUBARCTIC_REGIME_MOUNTAINS",1004,5.99621513944223,1,23,0.416403558721714,26.0437067005944,-0.000325655736938505,1.63798264830812,0.164275511517289,19.6091887739297,0.0326788633170807,0.416196262175104,0.871817354828888
"Total Stem Wood Volume","ST_WD_CV_TOT","M130","SUBARCTIC_REGIME_MOUNTAINS",5808,9.76914600550964,1,39.5,2.08362950337158,8.15077193919919,-0.00324069578979311,0.194793451574992,1.13814872350481,6.1587619434194,0.138430570172013,2.08345264019512,0.989671751132768
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","M130","SUBARCTIC_REGIME_MOUNTAINS",1133,6.12241835834069,1,23,1.35290129453889,8.88338599989917,-0.0686200536249618,-1.30308475694444,0.51646204310895,6.38093697127249,0.097039295829027,1.3540439955232,0.989909217270703
"Merch Stem Bark Weight","ST_BK_DW_MER","M130","SUBARCTIC_REGIME_MOUNTAINS",549,7.93242258652095,5,21.4,20.7508830733609,123.832821099511,7.39103360820031,20.623942490875,9.3489684856847,28.9957425089248,1.48449752166953,22.0100475355765,0.577102543316477
"Merch Stem Wood Weight","ST_WD_DW_MER","M130","SUBARCTIC_REGIME_MOUNTAINS",549,7.93242258652095,5,21.4,166.270369588061,22.2983587184716,40.9335190732292,1.50641522206546,57.7454849004583,15.9101116823616,10.3372014304301,171.087790543341,0.604780341690872
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","M130","SUBARCTIC_REGIME_MOUNTAINS",549,7.93242258652095,5,21.4,184.298866501852,21.5748585170098,48.3245526814295,2.92888641895926,64.4036464040341,15.1378333490821,11.5471102036654,190.366660951354,0.605247842240912
"Total Stem Bark Weight","ST_BK_DW_TOT","M130","SUBARCTIC_REGIME_MOUNTAINS",1015,5.74197044334975,1,21.4,15.6302524142267,94.202297638598,4.09969030563537,9.84982993089155,5.76418565790976,25.7466060185235,1.15115554655317,16.1515187137201,0.724687764348764
"Total Stem Wood Weight","ST_WD_DW_TOT","M130","SUBARCTIC_REGIME_MOUNTAINS",1015,5.74197044334975,1,21.4,120.855630027324,22.495871101012,19.5009215805521,-7.86713146219101,33.0586101529308,17.7105987731342,7.52621313826749,122.360038500856,0.739314397921344
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","M130","SUBARCTIC_REGIME_MOUNTAINS",1015,5.74197044334975,1,21.4,134.052153304513,22.0231547462421,23.6006118861874,-6.09369745854263,36.9392213162511,16.6767059562428,8.40168934758335,136.048756971086,0.742684601324409
"Sawlog Bark Volume","ST_BK_CV_SAW","M130","SUBARCTIC_REGIME_MOUNTAINS",161,12.3565217391304,9,23,0.893218184801564,32.0902339168953,0.123620771792249,13.8640706109593,0.546327878588061,24.7314068870293,0.0616407669385364,0.898980144855022,0.61231502681801
"Sawlog Wood Volume","ST_WD_CV_SAW","M130","SUBARCTIC_REGIME_MOUNTAINS",161,12.3565217391304,9,23,3.40754659369787,13.170499001178,-0.0170344277141867,0.776349953153735,2.25869699017987,10.2310751920788,0.221202095934181,3.39699037765213,0.96987813275379
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","M130","SUBARCTIC_REGIME_MOUNTAINS",199,12.3115577889447,9,23,3.38701134573333,12.2313793343471,0.0423857062800436,1.06910312201422,2.28094286558015,9.49911651830792,0.223259643783481,3.37875641880404,0.970100978193728
"Merch Stem Bark Weight","ST_BK_DW_MER","M240","MARINE_REGIME_MOUNTAINS",353,15.4634560906516,5,43.5,95.8536878721986,72.4119804010081,3.57648224880034,17.2454059630465,51.0663678792473,38.643649266043,4.0036316114307,95.7846155452012,0.907376451908888
"Merch Stem Wood Weight","ST_WD_DW_MER","M240","MARINE_REGIME_MOUNTAINS",353,15.4634560906516,5,43.5,354.412955083047,20.0184048848128,9.31999524916209,2.22153623044115,189.729802850062,14.2445898149672,14.8566012292374,354.033294304833,0.966151128681868
"Total Stem Bark Weight","ST_BK_DW_TOT","M240","MARINE_REGIME_MOUNTAINS",409,13.861369193154,1.8,43.5,95.3377607254582,76.7364884734886,-1.488013600077,19.4622081779396,46.7475561968392,44.572480684062,3.95495324041995,95.2327653964668,0.909760028465176
"Total Stem Wood Weight","ST_WD_DW_TOT","M240","MARINE_REGIME_MOUNTAINS",409,13.861369193154,1.8,43.5,346.789381535031,23.1324837700771,-33.3896312361735,1.52978082597631,179.514245769507,16.0732936787535,15.0477595850796,347.970834065174,0.96891213771729
"Merch Stem Bark Volume","ST_BK_CV_MER","130","SUBARCTIC_DIVISION",17850,9.77522128851541,5,35,0.855196087706549,32.1639863762011,0.0301454935236251,10.2683143038897,0.42464439293387,23.4658497965371,0.0549131524699475,0.855703293577763,0.919352993445692
"Merch Stem Wood Volume","ST_WD_CV_MER","130","SUBARCTIC_DIVISION",17850,9.77522128851541,5,35,2.58422369213318,12.5942148776502,-0.132122766932347,-0.337002043806714,1.34585034808556,9.02025557386795,0.169075212957354,2.58752669300152,0.982975565882314
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","130","SUBARCTIC_DIVISION",24985,9.64652791675005,5,35,2.88461799349707,12.4444272316181,-0.105858478150551,0.0305455331598623,1.42758402292374,9.00191961605154,0.181718416539494,2.88650202583339,0.983237046220728
"Stump Bark Volume","SP_BK_CV","130","SUBARCTIC_DIVISION",22157,8.57572776097847,1,35,0.0621327845278,NA,-0.015402283018447,Inf,0.0305425876233836,Inf,0.00466209326779621,0.0640120223259123,0.665016262165857
"Stump Wood Volume","SP_WD_CV","130","SUBARCTIC_DIVISION",28273,8.73399002581969,1,37.7,0.184756730342942,16.7598315006994,-0.0275846048008941,2.24264993602036,0.079997945717049,12.6325061541465,0.0121111831387483,0.18680137176067,0.921918311135529
"Stump Wood+Bark Volume","SP_WDBK_CV","130","SUBARCTIC_DIVISION",30674,8.55962704570646,1,35,0.356374806163724,18.5728521698813,-0.0912520095541622,-4.57346200434598,0.131838243914424,14.4641572165758,0.023572778133922,0.367866540070919,0.818034608921714
"Total Stem Bark Volume","ST_BK_CV_TOT","130","SUBARCTIC_DIVISION",22157,8.57572776097847,1,35,0.794458828162229,30.3280234288841,-0.0032497033394301,6.42973556637565,0.366132077784082,21.5877744678152,0.0518893614871966,0.794447546533364,0.926131989961215
"Total Stem Wood Volume","ST_WD_CV_TOT","130","SUBARCTIC_DIVISION",28273,8.73399002581969,1,37.7,2.44975674634585,10.827779959327,-0.00136502993581695,0.942251102818091,1.14093387439412,7.81034466386426,0.155282786791062,2.44971380301944,0.986452974999102
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","130","SUBARCTIC_DIVISION",30674,8.55962704570646,1,35,2.65785446325306,10.0198825119868,-0.132429400626583,0.0536404032645509,1.17247087315743,7.34894216879515,0.165208656965845,2.66110833958765,0.985214430957967
"Sawlog Bark Volume","ST_BK_CV_SAW","130","SUBARCTIC_DIVISION",7764,13.1111025244719,9,35,1.22973129570461,66.3950473106529,0.036941675411982,10.3599605936281,0.710359068799876,24.8541161122444,0.071443112053102,1.23020688148375,0.895982917212605
"Sawlog Wood Volume","ST_WD_CV_SAW","130","SUBARCTIC_DIVISION",7764,13.1111025244719,9,35,4.0567118207597,103.527996224002,-0.615853128634863,-0.068436427653932,2.65343307665103,11.9181229697555,0.253829187162571,4.10293385632929,0.969821176421389
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","130","SUBARCTIC_DIVISION",10702,13.0538030274715,9,35,4.5465152728167,80.0423472689044,-0.550578204650162,0.192442416004042,2.83993845587013,11.5263439573042,0.274141430275598,4.57952028009975,0.971910434635746
"Top and Branches","BRT_WDBK_DW_MER","210","WARM_CONTINENTAL_DIVISION",2067,10.5879051765844,5,32.3,106.624790143522,45.5419993750846,-1.44450752855872,19.1441984607998,54.5605973217231,33.7483222669043,6.66345617216513,106.608781569903,0.869865962775447
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",814,8.8463144963145,1,30.2,222.294682199781,21.1400613858305,20.5315769728314,3.70714236410485,87.5017787437085,15.1844559029522,12.5652937904016,223.104829822937,0.930049050790777
"Merch Stem Bark Weight","ST_BK_DW_MER","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",486,11.1199588477366,5,30.2,42.5110117398679,36.2965724886022,3.05665961847314,10.0320906456097,20.421938606503,25.2854283604015,2.54498706930827,42.5771158865099,0.856728487286942
"Merch Stem Wood Weight","ST_WD_DW_MER","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",486,11.1199588477366,5,30.2,190.337145677334,21.2391488136498,20.5708586435449,2.50753156782499,80.607440757137,14.7206051211455,10.7168050348944,191.250740047736,0.888980272277256
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",674,11.3517804154303,5,41.3,214.336642008666,19.2625318806173,25.2494435314352,2.7318555258921,88.9387341008863,12.9659465957564,11.4619645712736,215.660775241695,0.933333145770917
"Total Stem Bark Weight","ST_BK_DW_TOT","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",704,8.61534090909091,1,30.2,37.6359445039195,38.2591356893245,1.60614708013926,4.1049010253378,15.3591513700671,27.6741525060258,2.25525957679525,37.6434855448479,0.873651522495735
"Total Stem Wood Weight","ST_WD_DW_TOT","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",704,8.61534090909091,1,30.2,160.809047490712,24.8256913319229,9.80030358314695,-3.64635013896523,59.7550864475452,17.9050811964814,9.12689029688077,160.993364429095,0.918406980275818
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",932,9.08293991416309,1,41.3,183.705370506139,22.8263516715017,11.7769772292199,-1.99146874794832,68.7318773936207,16.1087597833515,10.0011631181857,183.984103678688,0.94892402711909
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","130","SUBARCTIC_DIVISION",52,4.64230769230769,1.1,12.5,23.548544081111,18.3618367977029,7.2131399612604,5.4240871852846,11.2175775914069,14.3657781202742,2.55044316547894,24.4110467295899,0.989429083700473
"Branches","BRT_WDBK_DW_TOT","130","SUBARCTIC_DIVISION",52,4.64230769230769,1.1,12.5,20.3934011325483,62.7596152524483,8.31406105660964,24.880628981943,10.4674609570924,45.1050456285097,2.21244712810327,21.8407078827243,0.633113624712099
"Top and Branches","BRT_WDBK_DW_MER","130","SUBARCTIC_DIVISION",18,8.68333333333333,5.5,12.5,25.9447149138174,43.328282031854,27.680923993444,54.2459229212081,30.4605455649514,57.3186984767922,3.97682042534141,37.4428333890941,0.226069791315461
"Merch Stem Bark Volume","ST_BK_CV_MER","330","TEMPERATE_STEPPE_DIVISION",392,11.7533163265306,5.3,26.1,0.957298366310221,38.6369917298355,-0.0594691881259814,7.19463533210299,0.638762221727457,26.9055313726968,0.0645576343375599,0.957924287164967,0.77293136164766
"Merch Stem Wood Volume","ST_WD_CV_MER","330","TEMPERATE_STEPPE_DIVISION",392,11.7533163265306,5.3,26.1,2.81261809427272,10.8345642190269,0.282893024065635,2.14394082229436,1.60670716448488,8.23850962756289,0.16625625668296,2.82323720977208,0.978113225797474
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","330","TEMPERATE_STEPPE_DIVISION",472,11.5777542372881,5.3,38.1,4.32890305099715,11.1893629341237,0.185017645920519,2.27927783134825,1.93225266583419,8.51959942657574,0.203275952875649,4.32827113662576,0.972506036972244
"Sawlog Bark Volume","ST_BK_CV_SAW","330","TEMPERATE_STEPPE_DIVISION",283,13.2925795053004,9,26.1,1.03040555337906,40.9974330717095,-0.0459503291990989,8.80771490918498,0.702511695551742,27.9196301627748,0.0631350056851391,1.02960930515958,0.739074141541259
"Sawlog Wood Volume","ST_WD_CV_SAW","330","TEMPERATE_STEPPE_DIVISION",283,13.2925795053004,9,26.1,3.43267501590571,12.7439284950484,0.0974633975213787,1.75979046014356,2.10626465810869,9.28826294199387,0.196777988450782,3.427990654224,0.97008916302676
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","330","TEMPERATE_STEPPE_DIVISION",325,13.328,9,38.1,5.37089415604626,14.2390681224963,-0.0824133816028603,1.77984634134446,2.70106669396,10.3041263091262,0.249438668479297,5.36325810743468,0.965101771765784
"Stump Bark Volume","SP_BK_CV","330","TEMPERATE_STEPPE_DIVISION",414,11.3463768115942,2.6,26.1,0.0644611528321062,37.3789602700637,-0.0395550343873702,-17.4688848820347,0.052854104906446,32.6437740384877,0.00608480072624785,0.0755632460770039,0.444479428161294
"Stump Wood Volume","SP_WD_CV","330","TEMPERATE_STEPPE_DIVISION",414,11.3463768115942,2.6,26.1,0.380138962620565,17.3583768949828,-0.151066398771393,-8.34090869904455,0.199345140346132,15.1692101997882,0.0232954167311325,0.408628976361636,0.809683070706522
"Stump Wood+Bark Volume","SP_WDBK_CV","330","TEMPERATE_STEPPE_DIVISION",494,11.2445344129555,2.6,38.1,0.444561684547442,17.999392704706,-0.164245966035188,-8.30686082477624,0.220767301762937,15.3994751024408,0.0253797606399855,0.473510039694339,0.828913999714613
"Total Stem Bark Volume","ST_BK_CV_TOT","330","TEMPERATE_STEPPE_DIVISION",419,11.3307875894988,2.6,26.1,0.991332050883139,37.4447883514155,-0.09655518358738,4.3129170002847,0.659504763231956,26.3153308085464,0.0686685532446536,0.994845062752907,0.777845110570313
"Total Stem Wood Volume","ST_WD_CV_TOT","330","TEMPERATE_STEPPE_DIVISION",419,11.3307875894988,2.6,26.1,2.71911905581812,10.3567826706077,0.14656899540962,1.34034591645522,1.53402040330378,7.74374864940852,0.161716001925172,2.71982445510681,0.98127530337905
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","330","TEMPERATE_STEPPE_DIVISION",499,11.2324649298597,2.6,38.1,4.38060472115274,10.6901421798072,0.0562400007273609,1.55781364236573,1.87270506747898,8.05473707626854,0.201900283754309,4.37657449983493,0.973457045302178
"Merch Stem Bark Volume","ST_BK_CV_MER","250","PRAIRIE_DIVISION",256,14.829296875,5,35.2,2.96397113908129,72.6508646009755,0.777381948212613,34.9003498444614,2.0112384669124,53.0832566924825,0.154962923026183,3.05861581643087,0.380919615642274
"Merch Stem Wood Volume","ST_WD_CV_MER","250","PRAIRIE_DIVISION",648,13.8396604938272,5,44,7.63939617179151,13.3929123783894,-0.72065525430383,-0.744975067222798,3.80317550911036,9.89350913519305,0.325012840989032,7.66744126549295,0.959346997564272
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","250","PRAIRIE_DIVISION",407,12.9611793611794,5,35.2,6.32148211587306,15.8226742638107,0.140455120986829,1.44705856429563,3.42517918157999,11.8961004634575,0.310662903178201,6.31527348359757,0.957480319604391
"Stump Bark Volume","SP_BK_CV","250","PRAIRIE_DIVISION",257,14.7871595330739,4,35.2,0.159473535472564,84.9172163641051,0.0628400378667186,49.4855471247012,0.122114103306378,67.3728364973365,0.00926655563969235,0.171119029981588,-0.0633295105643146
"Stump Wood Volume","SP_WD_CV","250","PRAIRIE_DIVISION",1184,14.3599662162162,4,44,0.537766904361324,21.4657233436831,0.0203956860723331,1.91991349999229,0.306113392854321,15.9921528044296,0.0279772674591618,0.537926552966603,0.891763917451613
"Stump Wood+Bark Volume","SP_WDBK_CV","250","PRAIRIE_DIVISION",409,12.9408312958435,4,35.2,0.527302298806135,25.0354258625083,0.0726045645847263,9.15171100676961,0.295375249293254,19.687945175344,0.0272670951258262,0.531638329940911,0.866697240050003
"Total Stem Bark Volume","ST_BK_CV_TOT","250","PRAIRIE_DIVISION",257,14.7871595330739,4,35.2,3.10083740627393,71.7667124602996,0.832526050327563,34.7687301645248,2.11716935270698,52.7694458731934,0.162944972335475,3.2048212186899,0.37030887145636
"Total Stem Wood Volume","ST_WD_CV_TOT","250","PRAIRIE_DIVISION",1184,14.3599662162162,4,44,7.19240160100662,11.7103690929303,-0.62018600189213,-0.541360676605345,3.77990423109085,8.61788611277115,0.312573206946336,7.21606402739881,0.972242734726885
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","250","PRAIRIE_DIVISION",409,12.9408312958435,4,35.2,6.30483474840802,14.1398136137863,0.219105207442518,1.97335460459431,3.45652925203944,10.6803202076373,0.312993392914181,6.30093308418435,0.961014571287827
"Sawlog Bark Volume","ST_BK_CV_SAW","250","PRAIRIE_DIVISION",201,16.7134328358209,9,35.2,3.22090061082408,78.413549930734,0.800212082765801,36.0784765312151,2.33604483643995,56.4933806598365,0.163952436137843,3.31103113594276,0.213432729693568
"Sawlog Wood Volume","ST_WD_CV_SAW","250","PRAIRIE_DIVISION",276,15.5942028985507,9,35.2,6.73926887723513,16.475279819701,-1.2894168957047,-3.1780001852865,4.49933964317869,12.8077779782973,0.35191996536313,6.84950975497506,0.93702317108736
