"VAR2","VAR3","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Bark Weight","ST_BK_DW_MER","ID",102,10.1264705882353,5.6,18.3,16.3529487004228,27.6662664507982,0.362986454430835,-3.15245040575832,11.0101427342167,22.0367169984219,1.28901720312127,16.276637740557,0.595233265779261
"Merch Stem Wood Weight","ST_WD_DW_MER","ID",102,10.1264705882353,5.6,18.3,54.5106876858964,13.2694346902807,32.1061271463191,8.90334379154169,40.3643273692077,12.5016595239206,4.78732963081508,63.0324277813518,0.888307719110278
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","ID",126,10.2539682539683,5.6,18.6,71.6760269947231,12.9126264597448,23.641266791096,5.42054222739302,44.9633125178357,10.6767141875379,5.43287383517683,75.2036495520818,0.933044931664397
"Stump Wood+Bark Weight","SP_WDBK_DW","ID",136,9.79558823529412,2.1,18.6,5.85529644900524,21.0505796316539,0.722716821790002,10.525652240794,3.02227204926788,17.1128893610433,0.40787816846589,5.87832665170626,0.800510500886875
"Total Stem Bark Weight","ST_BK_DW_TOT","ID",102,10.1264705882353,5.6,18.3,17.3181973323738,27.5468215429784,0.360022102450994,-2.50596605795711,11.8795639506596,21.8656159229303,1.38821043583986,17.236855368771,0.576981496676784
"Total Stem Wood Weight","ST_WD_DW_TOT","ID",102,10.1264705882353,5.6,18.3,56.5401355142628,13.1451480410856,35.5670654213029,9.70098445863178,44.1712816500258,12.8710925518407,5.16953882334089,66.5617158611481,0.884916859283594
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","ID",136,9.79558823529412,2.1,18.6,75.2433925492515,13.6674274610468,23.2887520961833,5.91875577964375,46.5179466846176,11.5177535729734,5.73879809146316,78.5003498027125,0.936219579085442
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","ID",61,8.94754098360656,2.1,18.6,110.079815097778,19.7645440361158,-6.10214409672877,6.11202522735581,62.7574460538992,15.5837159130656,8.00167770623661,109.344196172624,0.952579400701758
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","ID",61,8.94754098360656,2.1,18.6,103.483023593036,17.2164456834335,-2.77082559300586,6.00575733003756,56.3519858081142,14.1979884809839,7.14756201495299,102.66869335111,0.953694408252213
"Top and Branches","BRT_WDBK_DW_MER","ID",51,9.91372549019608,5.6,18.6,57.6594379082463,41.6641353848961,-5.49490517509598,13.0508185815193,35.2913077475516,30.4035197258996,4.20988812795672,57.3551768902651,0.754301609447197
"Branches","BRT_WDBK_DW_TOT","ID",61,8.94754098360656,2.1,18.6,49.6773917553918,72.4785631178838,-3.45951859692942,29.5214727628276,29.8166696916935,46.6548056862028,3.74629922484886,49.3898276347804,0.801810457669044
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","MN",795,7.19119496855346,1.1,26.9,106.902750318657,15.7254151793219,7.7111978906203,3.47647380728156,38.5697151407804,11.5200507918325,6.77851042736391,107.113423560006,0.966388340884883
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","MN",946,7.12790697674419,1.1,26.9,95.5258183883712,16.5567817156445,7.08543462367299,2.91217648363245,36.5608058000999,11.8541650170842,6.42693125486139,95.7378676012236,0.96809149760719
"Top and Branches","BRT_WDBK_DW_MER","MN",641,8.95600624024961,5,26.9,47.1146152192147,42.7372104554332,10.4370544989895,24.3517120096745,28.5873932566009,33.5493719003938,3.83264618575033,48.2209090300086,0.847182383157189
"Merch Stem Bark Weight","ST_BK_DW_MER","MN",846,8.53983451536643,5,26.9,16.8514650782516,22.8740072184954,3.90168127193817,7.20975567466442,9.7379023148733,18.2051320409355,1.41631200282353,17.2875483477601,0.925796147334017
"Merch Stem Wood Weight","ST_WD_DW_MER","MN",846,8.53983451536643,5,26.9,51.9464747472801,14.5775238434829,-5.19079943381134,-1.64248460001894,27.3844985004853,9.77788153456378,3.96756511640429,52.1746202332878,0.974453511168332
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","MN",890,8.69584269662921,5,26.9,85.0022580458365,13.4001969541588,2.67467855425947,-0.204379447992502,35.1211196714104,9.22041008403894,5.33536537478851,84.9965844573395,0.95783859490164
"Stump Wood+Bark Weight","SP_WDBK_DW","MN",1291,7.01580170410534,1.1,26.9,3.94165897561467,22.5749582328629,-0.926806443271142,-3.36277835567184,1.82776215048932,15.3333437071894,0.324505191825203,4.04766736009808,0.928046175023173
"Total Stem Bark Weight","ST_BK_DW_TOT","MN",1238,6.87318255250404,1.1,26.9,14.9148313230383,26.7854041046014,3.62814089452958,12.2494522665284,7.8859325930413,22.11991202126,1.33232612802827,15.3439210437798,0.935639433181443
"Total Stem Wood Weight","ST_WD_DW_TOT","MN",1238,6.87318255250404,1.1,26.9,46.1729871767445,15.9872226160405,-1.55290852892992,0.595121583339565,21.0183997233714,10.5794588722141,3.61211785106043,46.180452378511,0.978338548974244
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","MN",1291,7.01580170410534,1.1,26.9,72.4829976526842,15.1105269550743,4.38007378192123,2.28668193627413,27.4643666286427,10.5515849577112,4.77412181199297,72.5871920398559,0.966780804112813
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","MT",126,9.24285714285714,2.1,23.9,146.038362346916,16.7167997695282,-12.7115267434486,2.15400257157304,69.5005400540708,12.507442397501,8.85596864777571,146.012063443564,0.956346276264597
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","MT",133,9.20676691729323,2.1,23.9,137.398022644009,16.4677194655466,-12.9172874993795,1.77133669727736,64.5646883211697,12.586424360415,8.23020281446097,137.488659402987,0.958756352369773
"Merch Stem Bark Volume","ST_BK_CV_MER","MT",235,11.5102127659574,5,33.8,1.70191934548213,36.564481496915,0.0739589208946253,14.9429713825402,0.976203738072391,28.7061289768277,0.105533948856246,1.69990403353716,0.918570657648207
"Merch Stem Wood Volume","ST_WD_CV_MER","MT",235,11.5102127659574,5,33.8,8.97533385252556,16.0353029120876,0.778141369407354,3.7444457177084,2.80750490619721,11.6994961525633,0.349493235372749,8.98995704310808,0.855422801545491
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","MT",236,11.5279661016949,5,33.8,8.81422641452125,14.4670590033868,0.859303590932863,4.1295064435886,2.78412070328267,10.4074575831415,0.341192816567343,8.83740870074922,0.90835468601217
"Stump Bark Volume","SP_BK_CV","MT",263,10.9969581749049,2,41.3,0.128733800081396,NA,-0.00600342221349378,Inf,0.0658295708615018,Inf,0.00709212693523805,0.128628999323857,0.750135341770431
"Stump Wood Volume","SP_WD_CV","MT",269,11.3197026022305,2,41.3,0.279061769495182,28.0646709803061,0.0902515960945674,16.2961888911453,0.194486560795769,25.8758223806897,0.0191688503989808,0.292799115262471,0.910316182346692
"Stump Wood+Bark Volume","SP_WDBK_CV","MT",264,11.0147727272727,2,41.3,0.298961980225045,27.1119384464,0.0860444703728376,14.1893464967125,0.216591372482576,24.4506588950133,0.0214726318222081,0.310553316622738,0.921112975290381
"Total Stem Bark Volume","ST_BK_CV_TOT","MT",263,10.9969581749049,2,41.3,1.83361039458027,34.5222267256436,0.101957370417169,12.7825452631748,0.973154653799624,27.0765485193086,0.10656961843287,1.8329589824496,0.942418195716027
"Total Stem Wood Volume","ST_WD_CV_TOT","MT",269,11.3197026022305,2,41.3,9.64720472201233,13.8937767114752,1.11740711189516,3.96126628675508,2.96540324712912,10.0755523114972,0.354670247915941,9.69387321090432,0.937584897651104
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","MT",264,11.0147727272727,2,41.3,9.70353099181815,12.2425507944186,1.22246938167141,4.16218940906175,2.80681330315687,8.83689953865282,0.345902226513762,9.7619815642892,0.948415533363501
"Top and Branches","BRT_WDBK_DW_MER","MT",112,10.2080357142857,5,23.9,66.8648386196201,44.3063472989457,-5.34044936903376,10.4332769490243,39.9090443176108,30.5846081666311,4.57066849295079,66.7795495175952,0.609975100441771
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","MT",147,11.2183673469388,5,41.3,188.159092983807,13.4605449108248,4.0055408971121,-0.774118957234919,68.4764180344607,10.4230128130709,7.73864740132642,187.560779888343,0.975829565501334
"Stump Wood+Bark Weight","SP_WDBK_DW","MT",168,10.2994047619048,2.1,41.3,23.3408199932252,31.2216758798153,-2.60334030410725,13.5856392131663,6.1832382509171,24.4470050976234,0.722518218024844,23.4164138585098,0.756751582147317
"Branches","BRT_WDBK_DW_TOT","MT",133,9.20676691729323,2.1,23.9,57.2785761538904,85.5109481069754,-2.94730499947703,24.0417278039251,33.0291339387672,47.2359595560128,4.07306304899281,57.1389005712757,0.689936195474815
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","MT",168,10.2994047619048,2.1,41.3,164.870605502715,14.0037836341083,-5.31158995283934,0.0321998416280506,62.2200621540964,11.0764365280663,7.4195631962003,164.464981206738,0.982147500390443
"Merch Stem Bark Weight","ST_BK_DW_MER","MT",55,10.0654545454545,5,18.7,22.7009403994351,29.5888400951713,5.43876176795875,9.49194066470163,14.5386812763686,19.6837159446036,1.71395408929835,23.1418050122141,0.894399405569674
"Merch Stem Wood Weight","ST_WD_DW_MER","MT",55,10.0654545454545,5,18.7,55.8007175927918,15.7667631759615,-15.1593257002566,-4.07032740132076,38.7773512704998,12.6988418174158,4.75126683512489,57.3315981560165,0.962612377375874
"Total Stem Bark Weight","ST_BK_DW_TOT","MT",64,9.1859375,2.1,18.7,22.0071254330804,28.0967634868429,5.50832915416932,11.5053640535619,13.6988469724015,20.2004005172879,1.70681776249296,22.5186114218762,0.908839397219259
"Total Stem Wood Weight","ST_WD_DW_TOT","MT",64,9.1859375,2.1,18.7,56.2464113829362,16.07461045049,-12.8710435587545,-1.34464547606389,36.4265413216908,12.4222711467918,4.75298952814268,57.2703272830011,0.965870365574396
"Sawlog Bark Volume","ST_BK_CV_SAW","MT",153,14.0267973856209,9,41.3,2.27518007367047,34.0133258309014,0.124558553583364,12.1887031605892,1.36738000836605,25.9568543322526,0.1244997016295,2.2711508605055,0.934791578925359
"Sawlog Wood Volume","ST_WD_CV_SAW","MT",153,14.0267973856209,9,41.3,12.565470528873,18.5628506334861,1.33753103215623,2.62333249198657,4.62144767628752,13.1362883461781,0.457653523888316,12.5955575989884,0.910147825041124
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","MT",154,14.0376623376623,9,41.3,12.8869492264317,15.9926573842651,1.46854927236858,2.81879106551971,4.70798523172396,11.4160168685254,0.458981184828852,12.9287160320245,0.933943854170848
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","UT",183,8.96939890710382,1.5,27.1,132.863894484835,18.8072415588042,-8.71412404336082,-2.38157516651627,71.0279781109072,14.690576788463,9.02139978837582,132.78662187336,0.962532033673176
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","UT",183,8.96939890710382,1.5,27.1,112.704493386884,19.2918739198915,-7.47037264105429,-4.2392160225826,59.2484400480804,14.855699483846,7.59883624086527,112.644120157771,0.969203397284579
"Foliage","FOL_DW","UT",196,8.70204081632653,1.2,27.1,30.5092503656425,81.2380966981447,-1.21609559278847,26.5868991683708,15.4211610488962,52.2193457282754,2.11608261549025,30.4556102141783,0.727126404399324
"Merch Stem Bark Volume","ST_BK_CV_MER","UT",359,13.9944289693593,5,38.9,2.50521768818334,37.397707683149,-0.174968373183431,4.27542208999722,1.36505607217674,24.5792061427286,0.122905329320458,2.50783719177772,0.908443584469887
"Merch Stem Wood Volume","ST_WD_CV_MER","UT",359,13.9944289693593,5,38.9,5.73761472243933,13.3877809676203,-1.50728670886342,-3.88866203800159,3.38155531643371,10.7647027605089,0.287910596778081,5.92456210543703,0.977154445830075
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","UT",608,14.0274671052632,5,38.9,7.71867533759632,12.1399015789665,-1.31952185113016,-3.94692562054488,4.0038792690152,10.0321999810832,0.349369979843604,7.82439114789031,0.970444090802643
"Sawlog Bark Volume","ST_BK_CV_SAW","UT",290,15.6086206896552,9,38.9,2.76359856055199,40.6735573288015,-0.191228189967311,6.21113071770549,1.61132485994982,25.6302326209527,0.133230283830759,2.7654491673006,0.898333533361525
"Sawlog Wood Volume","ST_WD_CV_SAW","UT",290,15.6086206896552,9,38.9,6.43971797285237,14.5831802027748,-1.86068316645881,-4.2953051922935,4.20887273212569,11.8804484869734,0.327490995005647,6.692466625068,0.972909644822357
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","UT",490,15.6628571428571,9,38.9,8.69474991072608,13.3401957103829,-1.57366311327176,-4.10770646600273,5.00209482618638,11.1204012950633,0.397424481053803,8.82727639716113,0.964864500666214
"Stump Bark Volume","SP_BK_CV","UT",402,12.8450248756219,1.5,38.9,0.129725747700784,131.043450361743,-0.0472398503468787,2.69640177022008,0.0872738648468021,45.8119382152122,0.00769365554158695,0.137907615693756,0.772207099085037
"Stump Wood Volume","SP_WD_CV","UT",402,12.8450248756219,1.5,38.9,0.205383692886151,16.9310520567701,-0.0656892279268771,-4.81119680413919,0.14679479917314,14.4847833017423,0.0137940720641074,0.215389425166144,0.958760398053591
"Stump Wood+Bark Volume","SP_WDBK_CV","UT",655,13.2606106870229,1.5,38.9,0.337662639579386,15.8689597207967,-0.176712386744485,-9.81501948827939,0.236909880182442,15.4997075618121,0.0208247564607292,0.380879581336198,0.915313458876119
"Total Stem Bark Volume","ST_BK_CV_TOT","UT",402,12.8450248756219,1.5,38.9,2.43907583149234,37.2653380529947,-0.201982107726304,0.591422678223284,1.27996481439578,25.0368527629564,0.120799474041541,2.44439950703649,0.914420404313699
"Total Stem Wood Volume","ST_WD_CV_TOT","UT",402,12.8450248756219,1.5,38.9,5.52098512895569,12.5932800998964,-1.33931336598633,-3.83510970688827,3.05188402894692,10.2745844701696,0.275043537907082,5.67443503926446,0.979406255414908
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","UT",655,13.2606106870229,1.5,38.9,7.53091159818946,11.5001034511407,-1.33453813226472,-4.22677330935608,3.78920925321407,9.64920243844764,0.341641298641456,7.64258034341824,0.972705421899403
"Top and Branches","BRT_WDBK_DW_MER","UT",142,10.6330985915493,5,27.1,87.5246981637647,43.1595883652654,-12.8817815528247,6.27581203648886,52.3079457790991,29.8746646974856,6.38462973924362,88.1621539490616,0.821019297793278
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","UT",142,10.6330985915493,5,27.1,66.4574687325183,15.1417955895668,7.7047804384688,1.50447685030246,40.3651699274432,11.8819262225661,4.42629836557864,66.6697533308009,0.979874202877817
"Stump Wood+Bark Weight","SP_WDBK_DW","UT",183,8.96939890710382,1.5,27.1,8.04001788628039,158.065409079891,-2.44737875957279,25.2239501532594,3.94239261148231,46.0691127669051,0.494333783741062,8.38321633062053,0.851577256156516
"Branches","BRT_WDBK_DW_TOT","UT",183,8.96939890710382,1.5,27.1,76.7129413228755,49.5606491899059,-9.78874861597607,0.865624574508284,40.980219587981,34.6355585552253,5.65667655524654,77.1267604465937,0.844687239363706
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","UT",183,8.96939890710382,1.5,27.1,65.280179867513,20.0156610710888,2.31837597492179,-0.526546853751812,33.8337805168586,14.7711380186995,4.24851882924809,65.1428419333813,0.981302971004033
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","CO",929,12.4200215285253,5.3,30.3,4.18825035292975,10.5918708547821,-0.714160234268619,-1.14469404114256,2.21079128023304,8.38525055722355,0.232846899833091,4.24647898748972,0.973315458603903
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","CO",685,13.9032116788321,9,30.3,4.95346476248464,12.6411274938593,-1.22292528010168,-2.36417505466897,2.95913856783468,10.1768076796163,0.278967885513655,5.09868014575357,0.966909892992613
"Stump Wood+Bark Volume","SP_WDBK_CV","CO",931,12.403544575725,4.7,30.3,0.246121675003912,16.8449634081083,0.00486519068040631,4.36092839255697,0.157348960393664,13.6110884283597,0.0152384756416129,0.246037565416768,0.930723518431604
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","CO",931,12.403544575725,4.7,30.3,4.24515032724668,9.67732038438647,-0.620677209141813,-0.369703950084384,2.20964444638581,7.57941942084736,0.23336802533616,4.28802805138201,0.974382193788087
"Merch Stem Bark Volume","ST_BK_CV_MER","SD",248,13.470564516129,6.6,25,1.62379232816397,42.2216965120816,1.16651728867973,31.1846645167577,1.43325835932007,38.8454387300588,0.124766351455435,1.99670534851915,0.478509762158751
"Merch Stem Wood Volume","ST_WD_CV_MER","SD",248,13.470564516129,6.6,25,3.63385492922609,10.4501126021034,-1.6938871557058,-4.69751766581841,2.86742948704199,9.36560546060929,0.253878019522268,4.00261286808629,0.961323037253505
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","SD",346,12.4809248554913,5.3,25,3.1800712784317,10.3495504828076,-0.326404566773701,-0.248397196256466,2.12597269603694,7.78639705147336,0.199061766162026,3.19220384331925,0.979977919715042
"Sawlog Bark Volume","ST_BK_CV_SAW","SD",228,13.9324561403509,9,25,1.6448789411003,43.6132987634833,1.156017830725,30.4544344309481,1.43360963677645,38.9487057804053,0.122370893520423,2.00752015479846,0.458545578619355
"Sawlog Wood Volume","ST_WD_CV_SAW","SD",228,13.9324561403509,9,25,3.87525037906025,12.6690347065919,-1.91023904992522,-5.02970756147347,3.22123202783672,11.2358632250152,0.274316417077432,4.31285429998663,0.955225162679641
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","SD",278,13.7291366906475,9,25,3.77491593414744,12.4946799149612,-0.6452837124238,-1.3232789936248,2.7785116645182,9.4598541219563,0.238713030112086,3.82297298204558,0.970006162120269
"Stump Bark Volume","SP_BK_CV","SD",248,13.470564516129,6.6,25,0.081283303787022,56.4185749462593,0.0400471802712383,28.1560757402479,0.0669096566157307,45.1989226385503,0.00591750093590398,0.0904660770237724,-0.168456819603438
"Stump Wood Volume","SP_WD_CV","SD",248,13.470564516129,6.6,25,0.316144702947348,15.2309271576814,-0.117280971573416,-6.60794177489976,0.190077640290783,13.8531211402281,0.0190163297489968,0.336599592230926,0.816410360249436
"Stump Wood+Bark Volume","SP_WDBK_CV","SD",347,12.4979827089337,5.3,25,0.268818514791329,14.2589581704544,-0.0553915088778868,-2.51774917755702,0.142269869736783,11.0742966149165,0.0161979023055161,0.274086412094399,0.891237218138267
"Total Stem Bark Volume","ST_BK_CV_TOT","SD",248,13.470564516129,6.6,25,1.70106996419435,41.2237649122141,1.22905697601761,30.9179947700536,1.51242450235729,38.6705254019956,0.131664282681595,2.09584163860133,0.453290069905898
"Total Stem Wood Volume","ST_WD_CV_TOT","SD",248,13.470564516129,6.6,25,3.65368243487626,9.79120182732015,-1.74566533332017,-4.5019550569244,2.87752980142381,8.77825380365757,0.255486557639204,4.04263708288086,0.962904726455307
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","SD",347,12.4979827089337,5.3,25,3.14384440736484,9.48820723249722,-0.268292754148991,0.225441966281595,2.08527412565769,7.09617813335466,0.195988596569048,3.15075470454062,0.981619578402985
"Merch Stem Bark Volume","ST_BK_CV_MER","CO",879,12.4025028441411,5.3,30.3,2.10472820074693,35.1983135318545,0.199553282533237,9.74902062857038,1.12281419935211,25.2882839062949,0.111674260564639,2.11297482929258,0.817697876773538
"Merch Stem Wood Volume","ST_WD_CV_MER","CO",879,12.4025028441411,5.3,30.3,4.54084543214108,12.4637166665146,-0.906120428147944,-1.05337158730645,2.19862851679726,9.75467100300555,0.24139682828837,4.62783683977917,0.956732434880989
"Sawlog Bark Volume","ST_BK_CV_SAW","CO",645,13.8905426356589,9,30.3,2.41588225281964,38.2038470841123,0.167614029382736,9.59387799951908,1.40624417950448,28.320033199229,0.125431887629195,2.41982080022227,0.795810852723579
"Sawlog Wood Volume","ST_WD_CV_SAW","CO",645,13.8905426356589,9,30.3,5.28931102321415,14.3625533301416,-1.39221070583714,-2.31647385645552,2.85495546926442,11.3866292820916,0.282272403986818,5.46549968884928,0.948898001208514
"Stump Bark Volume","SP_BK_CV","CO",880,12.39375,4.7,30.3,0.116609601615999,52.1104381518191,-0.0270895614172485,2.11327576691098,0.0782947005368651,34.6656089707973,0.00748582505521187,0.11965028826663,0.761109428185835
"Stump Wood Volume","SP_WD_CV","CO",967,13.1207859358842,4.7,40.6,0.359311501627606,20.7604779427138,-0.0518254923402782,5.40928892577994,0.198396773321394,16.605278485334,0.0192765669541657,0.362845871208458,0.911386769251992
"Total Stem Bark Volume","ST_BK_CV_TOT","CO",880,12.39375,4.7,30.3,2.18460999657886,34.4401596083218,0.198428282663636,9.92450853069358,1.18359329285794,25.0194953735112,0.116837494769856,2.19236659830878,0.819696865075877
"Total Stem Wood Volume","ST_WD_CV_TOT","CO",967,13.1207859358842,4.7,40.6,5.56975796994626,12.4094255925032,-1.26036525781042,-1.24274602661285,2.75025668553823,9.50293974045172,0.286936365589896,5.70777045388429,0.974700709971582
"Merch Stem Bark Volume","ST_BK_CV_MER","WY",67,11.7208955223881,5.8,23.7,2.59280942336371,100.883975614313,1.59804679786217,101.747868992506,1.98709315820057,106.726925557959,0.189946516569882,3.02920386480514,0.353852926680323
"Merch Stem Wood Volume","ST_WD_CV_MER","WY",67,11.7208955223881,5.8,23.7,4.13402144514863,7.99049971853151,-3.97503574023641,-17.263549722097,3.98504611405494,17.4632380089218,0.372904388187156,5.71278967130369,0.895597684343607
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","WY",67,11.7208955223881,5.8,23.7,4.4305474607481,8.94875696599247,-2.37698894237425,-7.36940867217539,2.96107341057165,10.0667593993286,0.297604837218581,4.99868441480937,0.943125409422889
"Sawlog Bark Volume","ST_BK_CV_SAW","WY",50,13.176,9,23.7,2.83732892285375,95.5912036905258,1.67239520595115,91.8313274374547,2.20767199091847,99.2468088001053,0.193558774875447,3.26899563062137,0.316419477217047
"Sawlog Wood Volume","ST_WD_CV_SAW","WY",50,13.176,9,23.7,4.41309622955149,8.15627445951789,-5.16631854361144,-20.726593648797,5.16631854361144,20.726593648797,0.437140235667034,6.76585229359313,0.855637862215698
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","WY",50,13.176,9,23.7,5.01852035982709,9.81472026734303,-3.49392333766029,-11.4127146558478,4.16263723339954,13.4580853089733,0.368535193050848,6.07365919025807,0.918044195535779
"Stump Bark Volume","SP_BK_CV","WY",67,11.7208955223881,5.8,23.7,0.0728079771919363,42.6414117843669,0.0964835027077212,73.6156675094569,0.0964835027077212,73.6156675094569,0.00833829996182496,0.120544383575182,-0.0681818697096273
"Stump Wood Volume","SP_WD_CV","WY",67,11.7208955223881,5.8,23.7,0.302703503542571,26.2397395178673,-0.0321163612499555,5.13165918515189,0.21081760476862,23.3517905040141,0.0187651437137647,0.302147759493234,0.826208155597974
"Stump Wood+Bark Volume","SP_WDBK_CV","WY",67,11.7208955223881,5.8,23.7,0.270587341308822,22.9936628148926,0.0643671414577657,13.4266846728794,0.19598235763881,20.7329806345165,0.018457555293327,0.276166325843869,0.89019594954569
"Total Stem Bark Volume","ST_BK_CV_TOT","WY",67,11.7208955223881,5.8,23.7,2.64474274452951,95.6674897552755,1.76621192746662,101.16681405682,2.10406097859061,105.094082168094,0.201502755033715,3.16382217966817,0.326484265247086
"Total Stem Wood Volume","ST_WD_CV_TOT","WY",67,11.7208955223881,5.8,23.7,4.14054283380508,8.00147655924271,-3.90661571936817,-15.4710326608703,3.92709705362469,15.840258562788,0.368012436459318,5.67008459576063,0.902762710055058
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","WY",67,11.7208955223881,5.8,23.7,4.24224272305325,8.1081324182374,-2.14040379190155,-5.52891369445545,2.72797100613855,8.4070442115046,0.276764629204323,4.72327697636466,0.951873176808047
"Merch Stem Bark Volume","ST_BK_CV_MER","AZ",643,16.6772939346812,5,39.8,3.49689960638948,25.7355412322705,0.170346109636504,5.04550572008697,2.176482377127,19.1479804637559,0.157572052939222,3.49832918258108,0.926874027011415
"Merch Stem Wood Volume","ST_WD_CV_MER","AZ",643,16.6772939346812,5,39.8,8.01992553646803,13.2997484402478,-0.898504443050092,-1.82477780236075,4.40503843188904,10.0219530363108,0.363844692270769,8.06390017149991,0.982461761150249
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","AZ",643,16.6772939346812,5,39.8,8.30774258596453,11.6542950161382,-0.728158333413588,-1.24201817921395,4.59795984998502,8.29752792744551,0.413791474749739,8.33315444714036,0.986874188438687
"Sawlog Bark Volume","ST_BK_CV_SAW","AZ",585,17.6239316239316,9,39.8,3.65602607082647,25.8635656336756,0.0758634008313534,2.35173789830069,2.34729803679195,19.2955046065529,0.164413655482498,3.65368760606014,0.92122211655258
"Sawlog Wood Volume","ST_WD_CV_SAW","AZ",585,17.6239316239316,9,39.8,8.44309528783317,14.9867097746909,-1.13341085904361,-2.43778095998644,4.8966717699316,11.1525083119936,0.386421974063685,8.51167563099299,0.981097558260152
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","AZ",585,17.6239316239316,9,39.8,8.77026505100011,13.2459439391658,-1.05754745821225,-2.50889178312351,5.1682107886403,9.58717499318851,0.442329188676281,8.82635104113307,0.98568109125173
"Stump Bark Volume","SP_BK_CV","AZ",718,15.2739554317549,1.2,39.8,0.193534365771064,29.5587021817975,-0.130216078137072,-17.4541129262647,0.152971988703511,28.0426524529627,0.0133811077711063,0.233151477015709,0.729285962454702
"Stump Wood Volume","SP_WD_CV","AZ",1929,18.8975116640746,1.1,45.7,0.380839800150667,15.4927087677133,-0.087684700717781,-2.7951640445675,0.214746865760004,11.2339191583374,0.0187952371907566,0.390707526730837,0.963114289375333
"Stump Wood+Bark Volume","SP_WDBK_CV","AZ",718,15.2739554317549,1.2,39.8,0.452229552893403,15.0379702278949,-0.24540781211317,-9.11430829077474,0.282244653673953,13.3383396549223,0.0347932388740444,0.514248702188644,0.92849226335504
"Total Stem Bark Volume","ST_BK_CV_TOT","AZ",718,15.2739554317549,1.2,39.8,3.3696395938748,27.4931382192112,0.0467571077100105,6.40965677308203,2.00737126038317,20.7177045858347,0.154953493846124,3.3676168418153,0.93561147575303
"Total Stem Wood Volume","ST_WD_CV_TOT","AZ",1929,18.8975116640746,1.1,45.7,12.8784204513614,14.6151585628262,-0.290668186958968,-0.206927311447071,7.21396409770355,10.6472163461794,0.459385499032911,12.8783625590252,0.97866903981757
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","AZ",718,15.2739554317549,1.2,39.8,8.00247189736271,13.588407683876,-0.840038310852825,0.0950190021681152,4.18809578820416,9.16592941359243,0.411667878866868,8.04089729128259,0.988049694501515
"Merch Stem Bark Volume","ST_BK_CV_MER","NM",1697,14.8609310548026,5,48.7,3.70836700701219,23.8955236233449,-0.559514470699207,-0.848677516851707,2.09793821219234,18.7046688316687,0.162740887704623,3.74925840634089,0.949838575502465
"Merch Stem Wood Volume","ST_WD_CV_MER","NM",1697,14.8609310548026,5,48.7,7.50839054847041,14.5897981310573,-0.0834871793350217,-0.233734235452472,3.97691322002806,11.0877195140965,0.310395677610444,7.50664224546061,0.978995882567162
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","NM",1701,14.8412698412698,5,48.7,7.83598156172105,11.414323960467,-0.641185611412157,-1.61674914520172,4.14745423435092,8.75737339497802,0.322928538556139,7.8598745586295,0.986569135431529
"Sawlog Bark Volume","ST_BK_CV_SAW","NM",1261,17.5766058683584,9,48.7,4.25248431762134,24.4939087854733,-0.818140880175021,-2.36680945389188,2.72514738278313,19.1828643511277,0.186178984304042,4.32881469588303,0.94018915566246
